"G1","G2","Score","DifferenceinPotential","ActualPotential","ConstRatio","MeanPotPoints","ConstDiffmax","ConstDiffmean"
"ESSFwmw  /101","ESSFwc 4 /103b",11.2989865637241,42.543,0.26558979300294,0.416666666666667,58.7715,0.858838542236997,0.807747180798106
"ESSFwmw  /101","ESSFwm 3 /102",7.91664748913326,26.75,0.295949438846103,0.555555555555556,46.525,0.867835601183084,0.829840999696222
"ESSFwmw  /101","ESSFwcw  /103",1.56167382732035,28.48125,0.0548316463399727,0.9,54.240625,0.977195599856598,0.971208410166359
"ESSFwmw  /101","ESSFwcw  /101",12.7107192120226,51.6817368421053,0.245942183616151,0.583333333333333,62.3408684210526,0.855857690410635,0.796109365590259
"ESSFwmw  /101","ESSFwmw  /102",10.6624925462135,35.56,0.299845122221976,0.454545454545455,40.22,0.816163921617009,0.734895759666497
"ESSFwmw  /101","ESSFwm 3 /104",14.8598732163107,29.22,0.508551444774495,0.5,47.61,0.761172079454986,0.687883360295931
"ESSFwmw  /101","ESSFwcw  /104.1",10.5785547213706,27.9333333333333,0.378707209595606,0.375,50.5333333333333,0.835991399668673,0.790661845883168
"ESSFwmw  /101","ESSFwc 4 /103a",14.4441114326848,44.875,0.321874349474871,0.461538461538462,56.9375,0.818026942580349,0.74631637439851
"ESSFwmw  /101","ESSFwcw  /102",13.8469230769231,28.405,0.487481889699809,0.7,44.2025,0.762915451127077,0.6867389157418
"ESSFwmw  /103","ESSFwm 3 /102",13.8,34.066,0.405095990136793,0.727272727272727,50.183,0.79469174006189,0.725006476296754
"ESSFwmw  /103","ESSFwmw  /102",4.28793901349411,27.876,0.153821890281752,0.6,43.878,0.9258347340962,0.902275878264868
"ESSFwmw  /103","ESSFwcw  /102",12.5177960484385,28.353,0.441498114782862,0.5,47.8605,0.79822048054486,0.738452459785449
"ESSFwh 2 /103","ESSFwh 2 /104",8.21404949316806,48.2334285714286,0.170297856413088,0.611111111111111,77.5447142857143,0.919201907659632,0.894073379870828
"ESSFwh 2 /103","ESSFwc 4 /102",13.02277,56.411,0.230855152363901,0.611111111111111,67.0015,0.863216255107292,0.805634649970523
"ESSFwh 2 /103","ESSFwh 1 /104",10.0390377518596,40.164,0.249951144105657,0.588235294117647,71.51,0.890393945411612,0.859613512070206
"ESSFwh 2 /103","ESSFmh   /103",10.5243710693768,54.3989090909091,0.193466583158662,0.5625,57.5430909090909,0.875807706590287,0.817104522834832
"ESSFwh 2 /103","ESSFmh   /105",10.1636363636364,48.8869090909091,0.207900981114111,0.764705882352941,65.7394545454545,0.887299750406245,0.845395182635583
"ESSFwh 2 /103","ESSFwh 3 /104.2",9.73141163184641,45.8311428571429,0.212331856139384,0.684210526315789,74.0675714285714,0.899658730938624,0.868614409192138
"ESSFwh 2 /103","ESSFwc 4 /103a",11.9749094628335,48.651,0.24613902001672,0.588235294117647,66.1815,0.8676907922831,0.819059564034761
"ESSFwh 2 /103","ESSFwh 1 /103",4.595,41.4572307692308,0.110837118513241,0.833333333333333,71.2593846153846,0.950047832325956,0.935517265202316
"ESSFwh 2 /103","ESSFmw 2 /103.1",11.1525299145299,47.2346666666667,0.236109000053561,0.5625,59.6773333333333,0.86610751491256,0.813119499622471
"ESSFwh 2 /112","ESSFwh 3 /112",13.5432866479925,75.221,0.18004661793904,0.580645161290323,108.2355,0.907139814269898,0.874872046158677
"ESSFwh 2 /112","ESSFmh   /112",8.64285714285714,53.5731428571429,0.161328170831867,0.681818181818182,79.658,0.918804152932713,0.891500450138628
"ESSFwh 2 /112","ESSFmm 3 /112",11.5542857142857,62.6388571428571,0.184458756773523,0.666666666666667,79.1908571428571,0.895446060612328,0.854095710904578
"ESSFwh 2 /112","ESSFwc 2 /09",8.8913954831359,55.0388571428571,0.161547603723996,0.681818181818182,82.3908571428571,0.919103153764432,0.892082740834713
"ESSFwh 3 /104.1","ESSFwh 3 /101",12.6704806714427,39.8002429149798,0.318351842688725,0.666666666666667,80.4068016194332,0.873682889647348,0.842420287634219
"ESSFwh 3 /104.1","ESSFwh 1 /104",14.8341037977093,43.3314736842105,0.342340163776029,0.714285714285714,75.3662631578947,0.847121529003738,0.803173154988043
"ESSFwh 3 /104.1","ESSFwm 3 /103",1.10200991714478,25.8108306636156,0.0426956393425277,0.833333333333333,64.5452414187643,0.985771458069184,0.98292655054158
"ESSFwh 3 /104.1","ESSFwh 3 /104.2",4.90445798742742,26.4066165413534,0.185728375301202,0.857142857142857,77.9238345864662,0.94618005312516,0.937060874718822
"ESSFwh 3 /104.1","ESSFwc 4 /103a",14.9416666666667,42.0755263157895,0.355115383572982,0.733333333333333,70.0377631578947,0.835942022285341,0.786662708902027
"ESSFwh 3 /104.1","ESSFwm 4 /103.2",12.5373674828783,36.9546439628483,0.339263652370255,0.642857142857143,71.2408513931888,0.860258328816735,0.824014350787546
"ESSFwh 3 /110","ESSFwh 3 /101",8.48054335291323,39.3779855769231,0.215362549116355,0.823529411764706,95.9360072115385,0.926654760191021,0.911602081435246
"ESSFwh 3 /110","ESSFwh 2 /101",12.8556006129806,61.4054967105263,0.209355860658266,0.75,105.734152960526,0.905776219710343,0.878415816904686
"ESSFwh 3 /110","ESSFwh 1 /101",2.75727502478537,26.8599196428571,0.102653882120553,0.8,99.4876116071429,0.975581523850524,0.972285242551874
"ESSFwh 3 /110","ESSFwc 4 /110",13.00260721706,50.9330822368421,0.255288049456678,0.7,110.085784539474,0.90407684151524,0.881886591702513
"ESSFwh 3 /101","ESSFwh 2 /101",12.1191477710345,52.2101376518219,0.232122501799449,0.777777777777778,96.9112226720648,0.901483391968177,0.874945878951046
"ESSFwh 3 /101","ESSFwh 2 /104",4.98351648351648,34.4707692307692,0.144572244679359,0.764705882352941,88.1072527472527,0.952692313309368,0.943438067490172
"ESSFwh 3 /101","ESSFwh 1 /101",0.849992783102964,33.7170549450549,0.0252095796767572,0.933333333333333,90.6646813186813,0.99209479708931,0.990624874308935
"ESSFwh 3 /101","ESSFwh 1 /104",2.86260501012146,30.5327692307692,0.0937551713205458,0.8,82.0725384615385,0.970591363458385,0.965121037270427
"ESSFwh 3 /101","ESSFwh 3 /104.2",4.22336291616666,25.3536263736264,0.166578258034122,0.6875,84.6301098901099,0.956597508351713,0.95009621372759
"ESSFwh 2 /111","ESSFwh 1 /110.1",13.280652658046,58.735,0.226111392832995,0.76,121.5925,0.912025353351577,0.8907773698374
"ESSFwh 2 /111","ESSFwc 2 /05",13.0892681767922,62.92225,0.208022888196022,0.608695652173913,113.091125,0.909449571509318,0.884259103649449
"ESSFwh 2 /111","ESSFwk 1 /05",14.3044504573514,65.0142857142857,0.220020112505955,0.655172413793103,129.934285714286,0.911940872576964,0.889910115881149
"ESSFwh 2 /111","ESSFwc 2 /06",13.2592895930302,70.1685714285714,0.188963368115989,0.782608695652174,108.664285714286,0.907760547035288,0.877979324063352
"ESSFwh 2 /101","ESSFwh 2 /104",9.43906882434282,51.7393684210526,0.18243494484757,0.7,97.9053984962406,0.923740153365886,0.903589904445307
"ESSFwh 2 /101","ESSFwh 1 /101",5.13243733625562,53.4685112781955,0.09598990533983,0.888888888888889,100.462827067669,0.959649724450932,0.948912075380892
"ESSFwm 2 /110","ESSFwm 1 /110",10.432861774882,48.1394901960784,0.216721484427599,0.571428571428571,97.2781764705882,0.914025212463307,0.892752288813346
"ESSFwm 2 /110","ESSFwc 4 /110",7.7214117179095,55.3266315789474,0.139560488277541,0.818181818181818,109.523315789474,0.943716004766353,0.929499836064572
"ESSFwm 2 /110","ESSFwm 3 /110",3.95798238381383,45.8685,0.0862897714949002,0.761904761904762,100.11975,0.967835402475224,0.960467516311079
"ESSFwm 2 /110","ESSFwc 2 /06",14.7686046754327,61.7135238095238,0.239309048710544,0.55,101.656285714286,0.888549807428097,0.854720201789182
"ESSFwm 2 /110","ESSFwm 4 /110",8.57888871998318,46.0269166666667,0.186388516574175,0.772727272727273,103.313875,0.932090003852559,0.91696285982901
"ESSFwm 2 /112","ESSFwm 1 /112",12.7190475513589,52.3378571428571,0.243018118159518,0.619047619047619,91.8689285714286,0.89224603140698,0.861552238072857
"ESSFwm 2 /112","ESSFwm 3 /112",12.9562141920989,56.7628571428571,0.228251621645674,0.636363636363636,108.631428571429,0.90543796792304,0.880732359295268
"ESSFwm 2 /104","ESSFwc 4 /103b",2.76657918416112,19.93425,0.138785215604355,0.846153846153846,65.075875,0.963133414386937,0.957486869225176
"ESSFwm 2 /104","ESSFwc 4 /102",7.31892857142857,26.91625,0.271914868208928,0.714285714285714,64.061875,0.905586576735958,0.885752195491803
"ESSFwm 2 /104","ESSFwcw  /103",3.125,31.09,0.100514634930846,0.769230769230769,60.545,0.958930214220003,0.948385498389628
"ESSFwm 2 /104","ESSFwm 3 /104",5.00563407181054,13.82875,0.361972996244096,0.5,53.914375,0.917709404322618,0.907155854597025
"ESSFwm 2 /104","ESSFwc 4 /103a",4.3502688172043,22.12625,0.196611211443616,0.769230769230769,63.241875,0.941453888470435,0.931212209992125
"ESSFwm 2 /104","ESSFwcw  /102",9.54337604166667,26.01375,0.366858912754473,0.6,50.506875,0.849743149449266,0.811047980266713
"ESSFwm 2 /104","ESSFdv 1 /101",13.1171171511854,33.7931730769231,0.388158789390007,0.571428571428571,65.5053365384615,0.840815400158313,0.799754984183865
"ESSFwm 1 /110","ESSFwm 4 /110",1.5,34.0713970588235,0.0440251979515334,0.904761904761905,96.9580514705882,0.986841383847799,0.984529392069569
"ESSFwc 4 /103b","ESSFwc 4 /102",13.0376405298152,42.508,0.306710278766706,0.647058823529412,69.029,0.855591412228048,0.81112806893023
"ESSFwc 4 /103b","ESSFwcw  /103",10.3066394928859,35.02425,0.294271525953758,0.461538461538462,65.512125,0.875859890418933,0.842675848281735
"ESSFwc 4 /103b","ESSFwcw  /101",13.3306073463699,38.8612631578947,0.343030726824476,0.642857142857143,73.6123684210526,0.856726380852188,0.818908049933666
"ESSFwc 4 /103b","ESSFwm 3 /104",4.54391381912996,22.323,0.203553008965191,0.636363636363636,58.8815,0.935126796123382,0.922829516586195
"ESSFwc 4 /103b","ESSFwc 4 /103a",0.956505914467698,20.668,0.0462795584704712,0.928571428571429,68.209,0.987821882096843,0.985976837155395
"ESSFwc 4 /103b","ESSFdv 1 /101",14.103516993405,33.3449230769231,0.42295845040247,0.666666666666667,70.4724615384615,0.838160199178147,0.799871940251332
"ESSFwh 2 /104","ESSFwh 1 /104",5.13676303854875,22.1334285714286,0.232081668774067,0.857142857142857,83.0667142857143,0.945431042760214,0.938160994054966
"ESSFwh 2 /104","ESSFwh 3 /104.2",11.3103463545645,30.8228571428571,0.366946720809935,0.764705882352941,85.6242857142857,0.88805595690074,0.86790726182166
"ESSFwh 1 /110.2","ESSFwh 1 /110.1",8.26736522333174,47.522052631579,0.173969026283978,0.88,127.703973684211,0.945417322659811,0.935261488074165
"ESSFwh 1 /110.2","ESSFwc 4 /110",11.6802592356119,60.2371578947368,0.193904553996768,0.76,122.642789473684,0.923539181690113,0.904761957178753
"ESSFwh 1 /101","ESSFwh 1 /104",13.8037476740505,55.2482857142857,0.249849339134901,0.529411764705882,85.6241428571429,0.878110758260165,0.838786734518547
"ESSFwc 4 /102","ESSFwh 1 /102",7.06834491026653,44.955,0.157231562902158,0.722222222222222,76.1975,0.928367419201758,0.907236524685632
"ESSFwc 4 /102","ESSFwcw  /103",9.24539185653528,47.44625,0.194860328403937,0.466666666666667,64.498125,0.895202211978007,0.856656424407139
"ESSFwc 4 /102","ESSFwm 3 /104",12.8852892702131,24.745,0.520722944845952,0.363636363636364,57.8675,0.816553398772593,0.777331157036107
"ESSFwc 4 /102","ESSFwc 4 /103a",9.882,38.14,0.259098059779759,0.75,67.195,0.885446009389671,0.8529354862713
"ESSFwc 4 /102","ESSFwcw  /102",12.9038787878788,36.37,0.354794577615584,0.636363636363636,54.46,0.82237072354768,0.763057679253052
"ESSFwc 4 /102","ESSFwh 2 /102",8.25885,49.315,0.167471357599108,0.583333333333333,47.3575,0.885317642157884,0.825606292561896
"ESSFwh 1 /104","ESSFmh   /105",13.3504004845181,42.4589090909091,0.314431076312712,0.642857142857143,71.2614545454545,0.855657160084825,0.812656076560962
"ESSFwh 1 /104","ESSFwh 3 /104.2",5.63559088915602,26.8848571428571,0.209619521473013,0.733333333333333,79.5895714285714,0.939423092170909,0.929191842750231
"ESSFwh 1 /104","ESSFwh 1 /103",7.59043496295726,46.5012307692308,0.163230840074447,0.666666666666667,76.7813846153846,0.92411993199219,0.901142249505144
"ESSFwm 3 /102","ESSFwm 3 /103",3.026164252648,23.8399565217391,0.126936651494667,0.666666666666667,50.4699782608696,0.951495971124879,0.940040309963948
"ESSFwm 3 /102","ESSFwmw  /102",5.71953488372093,33.61,0.17017360558527,0.727272727272727,39.245,0.897956558720412,0.85426080051673
"ESSFwm 3 /102","ESSFwcw  /102",13.3906243386243,34.155,0.392054584647177,0.2,43.2275,0.777951673350065,0.690229036177796
"ESSFwm 3 /111","ESSFwm 3 /110",7.57515127508477,58.8268,0.128770412041532,0.761904761904762,99.5874,0.941278261258188,0.923934641580313
"ESSFwm 3 /111","ESSFwm 1 /111",14.9722508899907,56.2626333333333,0.26611358201608,0.5,98.7113166666667,0.881961998923149,0.848322852986049
"ESSFwm 3 /103","ESSFwm 4 /103.2",10,21.3291278772379,0.468842423260627,0.8,62.0855664961637,0.862543201775225,0.838931968179466
"ESSFmh   /103","ESSFmh   /105",6.24891781106332,51.9018181818182,0.120398822815275,0.642857142857143,57.2945454545455,0.924933825574209,0.890933460393348
"ESSFmh   /103","ESSFwh 1 /102",12.8569009071584,76.7909090909091,0.167427382477498,0.523809523809524,66.7390909090909,0.877710025267413,0.807355768080936
"ESSFmh   /103","ESSFwh 1 /103",3.1347973396913,33.4325874125874,0.093764724249582,0.733333333333333,62.8144755244755,0.960583842329058,0.950094348261018
"ESSFmh   /103","ESSFwh 3 /103",14.4536903662666,59.2922424242424,0.243770344573053,0.6,63.9897575757576,0.845639400693726,0.774124939461525
"ESSFmm 3 /101","ESSFwv   /01",9.13535579709549,42.8257142857143,0.213314732736235,0.714285714285714,82.0452207792208,0.911699927346649,0.888654625944901
"ESSFmm 3 /101","ESSFwv   /03",10.7675243466806,37.5485714285714,0.286762556790305,0.666666666666667,81.5363571428571,0.892658206148523,0.867942047891407
"ESSFmm 3 /101","ESSFmm 3 /110",10.6073173605442,40.1777142857143,0.264009975408576,0.875,85.0888571428571,0.899148622571037,0.87533834961803
"ESSFmm 3 /101","ESSFwc 2 /04",11.446082301487,60.6259751552795,0.188798320722602,0.625,85.7390745341615,0.901371142457942,0.866500981452436
"ESSFmm 3 /101","ESSFwc 2 /03",7.87509336019482,38.2265811138015,0.206010925663231,0.769230769230769,76.4648401937046,0.91760569809904,0.89701026850713
"ESSFmm 3 /101","ESSFdk 2 /101",13.764726664304,57.1777142857143,0.240735867745994,0.588235294117647,71.5888571428571,0.86259691826222,0.807725291146412
"ESSFmm 3 /101","ESSFdk 2 /111",10.2902749418551,63.3877142857143,0.162338633878998,0.666666666666667,74.6938571428571,0.903275721158746,0.862233986361499
"ESSFmh   /105","ESSFwh 1 /103",4.6725572051538,38.9601398601399,0.119931735921059,0.6875,71.0108391608392,0.948364346738304,0.934199380540054
"ESSFwh 1 /102","ESSFwc 4 /103a",14.6664664521751,68.795,0.2131908780024,0.380952380952381,75.3775,0.866395204261671,0.805426467418326
"ESSFwh 1 /102","ESSFwh 2 /102",10.3376,59.92,0.172523364485981,0.611111111111111,55.54,0.879092397660819,0.813871083903493
"ESSFwh 1 /102","ESSFmw 2 /103.1",11.1053590449543,71.7466666666667,0.154785714248573,0.476190476190476,68.8733333333333,0.89397887877144,0.838756765391236
"ESSFwcw  /103","ESSFwcw  /101",13.273000603928,44.1629868421053,0.300545808900621,0.692307692307692,69.0814934210526,0.854403622964692,0.807864596628957
"ESSFwcw  /103","ESSFwm 3 /104",4.58285176356031,24.70125,0.185531168000012,0.555555555555556,54.350625,0.931292865372683,0.915679870037183
"ESSFwcw  /103","ESSFwcw  /104.1",5.83026316670909,29.8145833333333,0.195550717631218,0.777777777777778,57.2739583333333,0.919227456344839,0.8982039423087
"ESSFwcw  /103","ESSFwc 4 /103a",10.3777656451768,39.65625,0.261693065914624,0.5,63.678125,0.875724683539534,0.837027776097729
"ESSFwcw  /103","ESSFwcw  /102",9.06090928344307,35.88625,0.252489721925335,0.363636363636364,50.943125,0.868465633077093,0.822136759701273
"ESSFwcw  /103","ESSFwcw  /104.2",14.164487834066,51.0205357142857,0.277623267489525,0.636363636363636,57.5102678571429,0.829385733153868,0.753705062385538
"ESSFwcw  /101","ESSFwc 4 /103a",12.5981632060491,51.4932631578947,0.244656532397629,0.5,71.7783684210526,0.870821192452714,0.824485238614674
"ESSFwcw  /101","ESSFdv 1 /110",13.1008481620684,32.0307631578947,0.409008305468345,0.466666666666667,77.9721184210526,0.860610739065637,0.83198034852249
"ESSFwc 4 /112","ESSFdv 1 /111",14.5737207431392,65.1216666666667,0.223792195272529,0.347826086956522,88.0808333333333,0.879198280778013,0.834541520650851
"ESSFwmw  /102","ESSFwcw  /102",7.07751937984496,25.965,0.272579217402078,0.444444444444444,36.9225,0.858180154697025,0.808314188371726
"ESSFwmw  /102","ESSFwh 2 /102",11.36,35.76,0.317673378076063,0.4,29.82,0.761844863731656,0.619047619047619
"ESSFwmw  /102","ESSFdkw  /102",13.6040740740741,39.94,0.340612771008364,0.4,32.97,0.743028445899621,0.587380222199755
"ESSFwmw  /102","ESSFdkw  /103",14.4819555555556,46.5566666666667,0.311060833870313,0.5,40.7783333333333,0.773919619781097,0.644861514148309
"ESSFwmw  /102","ESSFdkw  /110",12.9244047619048,55.04,0.234818400470653,0.454545454545455,40.52,0.8100469611713,0.681036407652893
"ESSFwmw  /102","ESSFdv 1 /102",8.34563656990323,25.94,0.321728472239909,0.25,27.47,0.7936291649381,0.696190878416337
"ESSFwh 3 /104.2","ESSFwc 4 /103a",9.761797862112,54.4821428571429,0.179174264266887,0.722222222222222,74.2610714285714,0.90382668200561,0.868547575811622
"ESSFdc 1 /110","ESSFwc 4 /110",14.5505630356891,78.3758181818182,0.185651178810463,0.583333333333333,115.405679425837,0.905878612591279,0.873918137234835
"ESSFdc 1 /110","ESSFwm 3 /110",11.0227662505195,63.2613181818182,0.174241804744554,0.625,106.002113636364,0.919911762060031,0.896013712629046
"ESSFwm 3 /104","ESSFwc 4 /103a",9.02323404170977,22.955,0.393083600161611,0.363636363636364,57.0475,0.868322013254874,0.841829457176743
"ESSFwm 3 /104","ESSFwcw  /102",14.1176857142857,22.625,0.623986108918706,0.285714285714286,44.3125,0.746198908507223,0.681406246222043
"ESSFwm 3 /104","ESSFdv 1 /101",13.9859184029604,23.1819230769231,0.603311397270702,0.3,59.3109615384615,0.802742749476812,0.76419336257277
"ESSFwc 4 /110","ESSFwm 3 /110",9.5218420094924,57.3671315789474,0.165980793311736,0.782608695652174,106.009065789474,0.92930688265667,0.910178983857833
"ESSFwc 4 /110","ESSFvc   /01",13.0139720923462,84.501,0.154009681451654,0.652173913043478,110.276815789474,0.914677760996537,0.881988140488289
"ESSFwcw  /104.1","ESSFwcw  /104.2",11,27.6059523809524,0.398464789339773,0.75,53.8029761904762,0.837292433393791,0.795550343515251
"ESSFwm 3 /110","ESSFwm 4 /110",11.4361240310078,40.80075,0.280292005196173,0.857142857142857,99.799625,0.904857537179636,0.88540914827077
"ESSFmh   /112","ESSFmm 3 /112",6.72152380952381,49.1057142857143,0.136878648590989,0.8125,60.5528571428571,0.921021474692539,0.888997412728745
"ESSFmh   /112","ESSFmc   /10",14.736396046829,48.4666666666667,0.304052188036362,0.5,72.2,0.84718566145701,0.795894791595166
"ESSFmh   /112","ESSFwc 2 /09",8.13574892851176,49.5057142857143,0.164339592830791,0.666666666666667,63.7528571428571,0.908076568906637,0.872386128353727
"ESSFmh   /112","ESSFdv 1 /111",7.95415867500205,45.0366666666667,0.176615173007225,0.5,61.5183333333333,0.905348950755598,0.870702630516615
"ESSFmh   /112","ESSFmw 2 /111",12.6562559301019,71.22,0.177706485960431,0.695652173913043,85.33,0.895350951462693,0.851678707018611
"ESSFwvw /103","ESSFmkw  /104",14.3331815937149,45.28,0.316545529896531,0.608695652173913,105.64,0.888266435970417,0.864320507443062
"ESSFmc   /06","ESSFwv   /01",13.0310450267627,63.6547727272727,0.204714343771109,0.578947368421053,102.472613636364,0.9029706252661,0.872833876639421
"ESSFmc   /06","ESSFwv   /05",7.4858893557423,66.6710294117647,0.112280992535888,0.8,117.420955882353,0.95034449051153,0.936247415978775
"ESSFmkw  /103","ESSFmkw /104",8,35.8428571428571,0.223196492626544,0.6,71.4214285714286,0.910457307323313,0.887988798879888
"ESSFmkw  /103","ESSFmk   /02",14.973789816222,42.5608928571429,0.351820387473591,0.444444444444444,56.1858035714286,0.806705632243435,0.733495138194723
"ESSFwv   /01","ESSFwv   /03",1.82529387279387,22.8327272727273,0.0799419995251338,0.75,78.4038636363636,0.979678365016249,0.976719337694127
"ESSFwv   /01","ESSFmk   /01",11.9873139060615,61.4074641148325,0.195209394800037,0.636363636363636,58.208995215311,0.865178875131205,0.794064235918843
"ESSFmc   /04","ESSFwk 1 /02",12.6057069616838,38.863,0.324362683315332,0.545454545454545,87.7305,0.88236775198593,0.856313289429745
"ESSFmc   /04","ESSFdc 3 /104",9.32994087373985,51.61,0.180777773178451,0.611111111111111,69.62,0.902227499358241,0.865987634677681
"ESSFmc   /04","ESSFmv 1 /03",12.4026618408449,35.4533333333333,0.349830627327328,0.705882352941176,79.9666666666667,0.87304495181338,0.844902102865633
"ESSFmkw  /102","ESSFmk   /03",8.90278428865686,26.3435,0.337949941680371,0.615384615384615,75.06575,0.899104300454378,0.881400181991696
"ESSFmkw  /102","ESSFmk   /02",2.76888534305904,34.38625,0.0805230388035636,0.818181818181818,62.930625,0.96544238951548,0.956000987705763
"ESSFdk 2 /112","ESSFmm 3 /112",7.54422888496963,40.752380952381,0.185123634709467,0.785714285714286,59.3761904761905,0.905404342856244,0.872941850521804
"ESSFdk 2 /112","ESSFwc 2 /09",9.54750608996914,47.152380952381,0.202481951009243,0.714285714285714,62.5761904761905,0.88917884817082,0.847425897656684
"ESSFdk 2 /112","ESSFdk 2 /111",9.040625,30.8766666666667,0.292797959624312,0.538461538461538,61.4383333333333,0.882400923557213,0.852850419119442
"ESSFwvw  /101","ESSFwvw  /104",9.78825432236475,28.76,0.340342639859692,0.5,75.2,0.890731699906623,0.869837043585575
"ESSFwvw  /101","ESSFmkw  /101",8.62949629726051,36,0.239708230479458,0.533333333333333,65.5,0.896652738954964,0.86825196492732
"ESSFwvw  /110","ESSFmkw  /110",8.17512804710133,60.5075,0.13510933433213,0.709677419354839,124.385416666667,0.947134169025088,0.934275831796187
"ESSFwvw  /104","ESSFwvw  /103",13.439012345679,34.212,0.392815747272273,0.6,80.506,0.862322128983332,0.833068189381176
"ESSFwvw  /104","ESSFmkw  /101",11.063958974359,39.4,0.280811141481192,0.6,65.7,0.870445445265117,0.831598797954962
"ESSFwvw  /104","ESSFwcw  /104.2",12.2561461413016,47.2792857142857,0.259228665495644,0.428571428571429,64.7196428571429,0.861291928265101,0.810627104844277
"ESSFwvw  /103","ESSFwcw  /104.2",12.3423194805195,39.6512857142857,0.311271608427889,0.583333333333333,69.8256428571429,0.862329699098194,0.823240875765787
"ESSFwv   /03","ESSFmk   /01",8.76403299032351,60.5752631578947,0.144680064657405,0.666666666666667,57.7001315789474,0.90039486542468,0.84811069315618
"ESSFmkw  /104","ESSFmkw  /101",9.91488398415393,51.48,0.192596813989004,0.8,80.74,0.906885011418539,0.877199851571044
"ESSFmkw  /104","ESSFmk   /01",13.3381024081368,74.9852631578947,0.177876316577713,0.7,71.4926315789474,0.87761554157269,0.813433886631968
"ESSFmkw  /101","ESSFmk   /01",12.0329022061561,47.5052631578947,0.253296190911772,0.416666666666667,46.7526315789474,0.829333277159626,0.742626205204362
"ESSFmkw  /101","ESSFwvw  /101.1(Sk)",6.02380952380952,36,0.167328042328042,0.75,56,0.918597168597169,0.892431972789116
"ESSFwc 4 /103a","ESSFwm 4 /101",12.4499096657633,31.875,0.390585401278849,0.769230769230769,64.4375,0.845102212556599,0.80679092662249
"ESSFwc 4 /103a","ESSFdv 1 /101",14.6025342194892,32.5769230769231,0.448247803667909,0.5,68.6384615384615,0.828057656036086,0.787254348477687
"ESSFwc 4 /103a","ESSFdv 1 /110",14.8678247645786,48.3625,0.307424652666396,0.411764705882353,72.56875,0.846327392614175,0.795120836936304
"ESSFwc 4 /103a","ESSFmw 2 /103.1",9.97980067356539,41.4083333333333,0.241009474910011,0.692307692307692,59.8708333333333,0.876142715810544,0.83331114471044
"ESSFwcw  /110","ESSFwm 2 /111",9.33634177017636,48.174,0.19380457861453,0.666666666666667,91.513,0.919235797835845,0.897977972854388
"ESSFwcw  /110","ESSFdcw  /110",9.64373632493933,44.974,0.214429144059664,0.6875,79.113,0.905081335384455,0.878101749081196
"ESSFwcw  /110","ESSFdv 2 /110",13.8891453877361,61.294,0.226598776189122,0.473684210526316,79.593,0.874009929356531,0.825497903236012
"ESSFmm 3 /111","ESSFmm 3 /112",12.3252525252525,48.2961038961039,0.255201797473498,0.833333333333333,71.2337662337662,0.870779853433304,0.826974577129545
"ESSFmm 3 /111","ESSFdv 2 /110",8.49596974529989,74.1418181818182,0.114590793072611,0.652173913043478,74.0709090909091,0.923557398247694,0.885299507599231
"ESSFmm 3 /111","ESSFwc 2 /07",14.035006942457,68.0454545454545,0.206259287063497,0.636363636363636,88.0227272727273,0.885001805313201,0.84055246437694
"ESSFmm 3 /111","ESSFdv 1 /110",11.177749497903,55.5443181818182,0.20124019636561,0.619047619047619,80.5721590909091,0.896831235033986,0.861270324340059
"ESSFmm 3 /110","ESSFwc 2 /04",5.32351067237837,50.2265217391304,0.10599003251764,0.8,85.6502173913044,0.951938032680407,0.937845917564258
"ESSFmm 3 /110","ESSFdk 2 /110",9.69917830118905,57.65,0.168242468364077,0.545454545454545,99.225,0.924254757507309,0.902250659600009
"ESSFmm 3 /112","ESSFwm 1 /112",8.29317857142857,59.5107142857143,0.139356058332833,0.714285714285714,71.7553571428571,0.918302431129719,0.884424259015006
"ESSFmm 3 /112","ESSFmc   /10",12.7271356213022,59.532380952381,0.21378509338443,0.666666666666667,71.7328571428571,0.874608324709898,0.822575927849131
"ESSFmm 3 /112","ESSFmw 1 /110",13.3695834920635,76.4962857142857,0.174774283054722,0.681818181818182,86.3338571428571,0.892684468927586,0.845140899126738
"ESSFmm 3 /112","ESSFdv 2 /111",11.7802285887414,56.1142857142857,0.209932790532561,0.6,70.1428571428571,0.880038405409965,0.832053767573951
"ESSFmm 3 /112","ESSFwc 2 /09",3.28571428571429,30.4,0.108082706766917,0.8125,63.2857142857143,0.958136148525664,0.948081264108352
"ESSFmm 3 /112","ESSFdk 2 /111",11.9132612691541,42.2957142857143,0.281665919830036,0.6875,62.1478571428571,0.856976299785482,0.808307770905608
"ESSFmm 3 /112","ESSFdv 1 /111",5.40702235978473,37.9309523809524,0.142549079851207,0.733333333333333,61.0511904761905,0.9324262983572,0.9114346122064
"ESSFmm 3 /112","ESSFmw 2 /111",14.6328223303407,72.1142857142857,0.202911561633092,0.6,84.8628571428571,0.878987575832445,0.827570944191662
"ESSFwh 2 /102","ESSFmm 3 /103",10.24,41.94,0.24415832141154,0.5,46.67,0.848610289769367,0.780587100921363
"ESSFwm 4 /101","ESSFwm 4 /103.2",10.8125,28.7541176470588,0.376033100118653,0.75,65.6405882352941,0.864873557303536,0.835277222665316
"ESSFwm 4 /101","ESSFwm 4 /110",13.9979491496662,60.49375,0.23139496476357,0.631578947368421,82.746875,0.87611749189963,0.830834105219487
