PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit11
98-008,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xh 2 /Gg12.1
K00-131,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xh 2 /Gg12.1
K99-017,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,BG  xh 2 /Gg12.1
K00-040,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF dk 1 /Gg12.1
K00-043,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF dk 1 /Gg12.1
VIC1481,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF dk 1 /Gg12.1
9802098,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 1 /Gg12.1
COG151,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.1 SUBASS Festcam(Pseuspi)-Achimil-Cladoni [typic],,IDF xh 1 /Gg12.1
N06-930,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,MS  dw   /Gg12.2
N06-931,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,MS  dw   /Gg12.2
02-0151,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dk 5 /Gg12.2
02-0153,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dk 5 /Gg12.2
9901789,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dk 5 /Gg12.2
9901790,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dm 2 /Gg12.2
N06-080,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dm 2 /Gg12.2
N06-318,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,Gg12.2 SUBASS/ASSOC Festcam(Achnric)-Achimil-Cladonia,,IDF dm 2 /Gg12.2
9901792,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15b
N06-060,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15b
N06-079,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15b
V791142,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15b
12-0081,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
14KI014,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
14KI018,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
N06-068,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
N06-078,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
V791151,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festcam-Pseuspi,,ASSOC Gg10+12+15 Festcam-(Pseuspi)-Achimil-Cladoni,,,,IDF xx 2 /Gg15a
Feb-89,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwmp  /Gg16
8102889,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck055,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck062,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck221,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck235,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck535,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck537,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck578,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck600,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck605,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck617,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck618,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
Teck635,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkp  /Gg16
14-7620,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdk 1 /Gg16
Teck303,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdk 1 /Gg16
Teck476,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdk 1 /Gg16
N076475,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwm 4 /Gg16
N076476,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwm 4 /Gg16
8014463,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwmw  /Gg16
N713984,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwmw  /Gg16
N074436,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFwm 3 /Gg16
Dec-40,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
8014459,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
8102899,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
BQG17,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle01,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle04,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle08,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle09,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle13,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle14,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle15,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle16,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Eagle20,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE25,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE65,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE66,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE67,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE69,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE71,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE78,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
EAGLE81,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Teck222,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Teck224,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Teck236,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Teck590,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
Teck621,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festcam-Erioumb,Gg16 ASSOC Festcam-Erioumb-Eremcap,,,,ESSFdkw  /Gg16
14-7615,SUPERCLASS Grassland/Brushland,CLASS Pseuspi (Warm(southern)  Grasslands/brushlands),ORDER Pseuspi (0-20),SUBORDER Festuca (upper montane-IDF-MS-ESSF),ALLIANCE Festuca-Erioumb ESSF,SUBALL Festida-Erioumb,Gg14 ASSOC Festida-Erioumb,,,,ESSFwm 1 /Gg14
