"YearOfChange","ChangeDescription","FamilyCode","OldCode","Code","SplCode","TreeCode","ScientificName","Lifeform","Authority","EnglishName","Codetype","Province","Native","TaxonLevel","IsAttribute","ID"
,,,,"ANTEHOW3","ANTEHOW",,"Antennaria petaloidea var. subcorymbosa",7.00,"(Fernald) Fernald",,"S",,,,0,17307
,,,,"ANTERAC","ANTERAC",,"Antennaria petasites",7.00,"Greene",,"S",,,,0,17308
,,,"ANTEPHI","ANTEMON2","ANTEMON",,"Antennaria philonipha",7.00,"A.E. Porsild","narrow-leaved pygmy pussytoes","S",,,,0,17309
,,,,"ANTEPLA","ANTEPLA",,"Antennaria pinetorum",7.00,"Greene",,"S",,,,0,17310
,,,,"ANTERAC","ANTERAC",,"Antennaria piperi",7.00,"Rydberg",,"S",,,,0,17311
,,,,"ANTEPAR1","ANTEPAR",,"Antennaria plantaginifolia var. ambigens",7.00,"(Greene) Cronquist",,"S",,,,0,17312
,,,,"ANTEPAR2","ANTEPAR",,"Antennaria plantaginifolia var. arnoglossa",7.00,"(Greene) Cronquist",,"S",,,,0,17313
,,,,"ANTEPLA","ANTEPLA",,"Antennaria plantaginifolia var. petiolata",7.00,"(Fernald) A. Heller",,"S",,,,0,17314
,,,,"ANTEPLA","ANTEPLA",,"Antennaria plantaginifolia var. plantaginifolia",7.00,"(Linnaeus) Hooker",,"S",,,,0,17315
,,,,"ANTEROS4","ANTEROS",,"Antennaria polyphylla",7.00,"Greene",,"S",,,,0,17316
,,,,"ANTEALP","ANTEALP",,"Antennaria porsildii",7.00,"E. Ekman",,"S",,,,0,17317
,,,,"ANTEPAR2","ANTEPAR",,"Antennaria propinqua",7.00,"Greene",,"S",,,,0,17318
,,,"ANTEPUL1","ANTEANA","ANTEANA",,"Antennaria pulcherrima ssp. anaphaloides",7.00,"(Rydberg) W.A. Weber",,"S",,,,0,17319
,,,"ANTEPUL3","ANTEANA","ANTEANA",,"Antennaria pulcherrima var. anaphaloides",7.00,"(Rydberg) G.W. Douglas","showy pussytoes","S",,,,0,17320
,,,,"ANTEPUL2","ANTEPUL",,"Antennaria pulcherrima var. angustisquama",7.00,"A.E. Porsild",,"S",,,,0,17321
,,,,"ANTEPUL2","ANTEPUL",,"Antennaria pulcherrima var. sordida",7.00,"B. Boivin",,"S",,,,0,17322
,,,,"ANTEROS1","ANTEROS",,"Antennaria pulvinata",7.00,"Greene",,"S",,,,0,17323
,,,,"ANTEROS1","ANTEROS",,"Antennaria pulvinata ssp. albescens",7.00,"E.E. Nelson",,"S",,,,0,17324
,,,,"ANTEROS1","ANTEROS",,"Antennaria pulvinata ssp. pulvinata",7.00,"Greene",,"S",,,,0,17325
,,,"ANTEPYG","ANTEMON1","ANTEMON",,"Antennaria pygmaea",7.00,"Fernald","narrow-leaved pygmy pussytoes","S",,,,0,17326
,,,,"ANTEPAR","ANTEPAR",,"Antennaria recurva",7.00,"Greene",,"S",,,,0,17327
,,,,"ANTEUMB","ANTEUMB",,"Antennaria reflexa",7.00,"E.E. Nelson",,"S",,,,0,17328
,,,,"ANTEPAR","ANTEPAR",,"Antennaria rhodantha",7.00,"Suksdorf",,"S",,,,0,17329
,,,,"ANTEROS2","ANTEROS",,"Antennaria rosea ssp. divaricata",7.00,"E.E. Nelson",,"S",,,,0,17330
,,,,"ANTEROS4","ANTEROS",,"Antennaria rosea var. angustifolia",7.00,"(Rydberg) E.E. Nelson",,"S",,,,0,17331
,,,,"ANTEMIC","ANTEMIC",,"Antennaria rosea var. nitida",7.00,"(Greene) Breitung",,"S",,,,0,17332
,,,,"ANTEHOW4","ANTEHOW",,"Antennaria rupicola",7.00,"Fernald",,"S",,,,0,17333
,,,,"ANTEROS1","ANTEROS",,"Antennaria sansonii",7.00,"Greene",,"S",,,,0,17334
,,,,"ANTEPUC","ANTEPUC",,"Antennaria scabra",7.00,"Greene",,"S",,,,0,17335
,,,,"ANTEROS3","ANTEROS",,"Antennaria scariosa",7.00,"E.E. Nelson",,"S",,,,0,17336
,,,,"ANTEROS4","ANTEROS",,"Antennaria sedoides",7.00,"Greene",,"S",,,,0,17337
,,,,"ANTEMON2","ANTEMON",,"Antennaria shumaginensis",7.00,"A.E. Porsild",,"S",,,,0,17338
,,,,"ANTEMIC","ANTEMIC",,"Antennaria solstitialis",7.00,"Lunell",,"S",,,,0,17339
,,,,"ANTEROS4","ANTEROS",,"Antennaria sordida",7.00,"Greene",,"S",,,,0,17340
,,,,"ANTEALP","ANTEALP",,"Antennaria sornborgeri",7.00,"Fernald",,"S",,,,0,17341
,,,,"ANTEHOW2","ANTEHOW",,"Antennaria spathulata",7.00,"(Fernald) Fernald",,"S",,,,0,17342
,,,,"ANTEROS2","ANTEROS",,"Antennaria speciosa",7.00,"E.E. Nelson",,"S",,,,0,17343
,,,,"ANTEHOW3","ANTEHOW",,"Antennaria stenolepis",7.00,"Greene",,"S",,,,0,17344
,,,"ANTESTO","ANTEALP","ANTEALP",,"Antennaria stolonifera",7.00,"A.E. Porsild",,"S",,,,0,17345
,,,,"ANTEROS1","ANTEROS",,"Antennaria straminea",7.00,"Fernald",,"S",,,,0,17346
,,,,"ANTEALP","ANTEALP",,"Antennaria subcanescens",7.00,"Ostenfeld ex Malte",,"S",,,,0,17347
,,,,"ANTEROS4","ANTEROS",,"Antennaria subviscosa",7.00,"Fernald",,"S",,,,0,17348
,,,,"ANTEMON1","ANTEMON",,"Antennaria tansleyi",7.00,"Polunin",,"S",,,,0,17349
,,,,"ANTEROS4","ANTEROS",,"Antennaria tomentella",7.00,"E.E. Nelson",,"S",,,,0,17350
,,,,"ANTEMON1","ANTEMON",,"Antennaria tweedsmuirii",7.00,"Polunin",,"S",,,,0,17351
,,,,"ANTEPAR1","ANTEPAR",,"Antennaria umbellata",7.00,"Greene",,"S",,,,0,17352
,,,,"ANTEALP","ANTEALP",,"Antennaria ungavensis",7.00,"(Fernald) Malte",,"S",,,,0,17353
,,,,"ANTEALP","ANTEALP",,"Antennaria vexillifera",7.00,"Fernald",,"S",,,,0,17354
,,,,"ANTEROS3","ANTEROS",,"Antennaria viscidula",7.00,"(E.E. Nelson) Rydberg",,"S",,,,0,17355
,,,,"ANTEALP","ANTEALP",,"Antennaria wiegandii",7.00,"Fernald",,"S",,,,0,17356
,,,,"ANTENEG","ANTENEG",,"Antennaria wilsonii",7.00,"Greene",,"S",,,,0,17357
,,,,"PERSVIR","PERSVIR",,"Antenoron virginianum",7.00,"(Linnaeus) Roberty & Vautier",,"S",,,,0,17358
,,,,"ANTHARV","ANTHARV",,"Anthemis arvensis var. agrestis",7.00,"(Wallroth) de Candolle",,"S",,,,0,17359
,,,,"ANTHCOT","ANTHCOT",,"Anthemis foetida",7.00,"Lamarck nom. illeg.",,"S",,,,0,17360
,,,,"CLADMIX","CLADMIX",,"Anthemis mixta",7.00,"Linnaeus",,"S",,,,0,17361
,,,"ANTHTIN","COTATIN","COTATIN",,"Anthemis tinctoria",7.00,"Linnaeus",,"S",,,,0,17362
,,,,"CAMAQUA2","CAMAQUA",,"Anthericum esculentum",7.00,"(Ker Gawler) Sprengel",,"S",,,,0,17363
,,,,"GENTCRI","GENTCRI",,"Anthopogon crinitus",7.00,"(Froelich) Rafinesque",,"S",,,,0,17364
,,,,"GENTDET1","GENTDET",,"Anthopogon detonsus",7.00,"(Rottbøll) Rafinesque",,"S",,,,0,17365
,,,,"GENTVIR1","GENTVIR",,"Anthopogon procerus",7.00,"(Holm) Rydberg",,"S",,,,0,17366
,,,,"GENTVIR2","GENTVIR",,"Anthopogon procerus var. tonsus",7.00,"(Lunell) Lunell",,"S",,,,0,17367
,,,,"GENTVIR2","GENTVIR",,"Anthopogon tonsus",7.00,"(Lunell) Rydberg",,"S",,,,0,17368
,,,,"GENTVIR1","GENTVIR",,"Anthopogon virgatus",7.00,"Rafinesque",,"S",,,,0,17369
,,,,"ANTHODO","ANTHODO",,"Anthoxanthum alpinum",6.00,"Á. Löve & D. Löve",,"S",,,,0,17370
,,,,"ANTHMON2","ANTHMON",,"Anthoxanthum monticola ssp. orthanthum",6.00,"(T.J. Sørensen) G.C. Tucker",,"S",,,,0,17371
,,,,"ANTHODO","ANTHODO",,"Anthoxanthum odoratum ssp. alpinum",6.00,"(Á. Löve & D. Löve) Hultén nom. inval.",,"S",,,,0,17372
,,,,"ANTHODO","ANTHODO",,"Anthoxanthum odoratum ssp. odoratum",6.00,"Linnaeus",,"S",,,,0,17373
,,,,"ANTHODO","ANTHODO",,"Anthoxanthum odoratum var. alpinum",6.00,"Gray",,"S",,,,0,17374
,,,,"ANTHODO","ANTHODO",,"Anthoxanthum odoratum var. odoratum",6.00,"Linnaeus",,"S",,,,0,17375
,,,"ANTHPUE","ANTHARI1","ANTHARI",,"Anthoxanthum puelii",6.00,"Lecoq & Lamotte","vernalgrass","S",,,,0,17376
,,,,"ANTHCAU","ANTHCAU",,"Anthriscus fetidus",7.00,"(Linnaeus) Rafinesque",,"S",,,,0,17377
,,,,"ANTHCAU","ANTHCAU",,"Anthriscus neglecta var. scandix",7.00,"(Scopoli) Hylander",,"S",,,,0,17378
,,,,"ANTHCAU","ANTHCAU",,"Anthriscus scandicinus",7.00,"Mansfeld",,"S",,,,0,17379
,,,,"LESPJUN1","LESPJUN",,"Anthyllis cuneata",0.00,"Dumont de Courset",,"S",,,,0,17380
,,,,"ANTIELE","ANTIELE",,"Anticlea alpina",0.00,"(Blankinship) A. Heller",,"S",,,,0,17381
,,,,"ANTIELE","ANTIELE",,"Anticlea chlorantha",0.00,"(Richardson) Rydberg",,"S",,,,0,17382
,,,,"ANTIELE","ANTIELE",,"Anticlea coloradensis",0.00,"(Rydberg) Rydberg",,"S",,,,0,17383
,,,,"ANTIELE","ANTIELE",,"Anticlea glauca",0.00,"(Nuttall) Kunth",,"S",,,,0,17384
,,,,"ANTIELE","ANTIELE",,"Anticlea gracilenta",0.00,"(Greene) R.R. Gates",,"S",,,,0,17385
,,,,"ANTIELE","ANTIELE",,"Anticlea longa",0.00,"(Greene) A. Heller",,"S",,,,0,17386
,,,,"ANTIELE","ANTIELE",,"Anticlea mohinorensis",0.00,"(Greene) R.R. Gates",,"S",,,,0,17387
,,,,"SAXIOPP1","SAXIOPP",,"Antiphylla oppositifolia",7.00,"(Linnaeus) Fourreau",,"S",,,,0,17388
,,,,"NUTTCAN","NUTTCAN",,"Antirrhinum canadense",7.00,"Linnaeus",,"S",,,,0,17389
,,,,"Cymbmur1","Cymbmur",,"Antirrhinum cymbalaria",7.00,"Linnaeus",,"S",,,,0,17390
,,,,"LINADAL1","LINADAL",,"Antirrhinum dalmaticum",7.00,"Linnaeus",,"S",,,,0,17391
,,,,"KICKELA","KICKELA",,"Antirrhinum elatine",7.00,"Linnaeus",,"S",,,,0,17392
,,,,"LINAVUL","LINAVUL",,"Antirrhinum linaria",7.00,"Linnaeus",,"S",,,,0,17393
,,,,"CHAEMIN1","CHAEMIN",,"Antirrhinum minus",7.00,"Linnaeus",,"S",,,,0,17394
,,,,"MISOORO1","MISOORO",,"Antirrhinum orontium",7.00,"Linnaeus",,"S",,,,0,17395
,,,,"LINAPUR","LINAPUR",,"Antirrhinum purpureum",7.00,"Linnaeus",,"S",,,,0,17396
,,,,"LINAREP","LINAREP",,"Antirrhinum repens",7.00,"Linnaeus",,"S",,,,0,17397
,,,,"KICKSPU","KICKSPU",,"Antirrhinum spurium",7.00,"Linnaeus",,"S",,,,0,17398
,,,,"CYNANIG","CYNANIG",,"Antitoxicum nigrum",7.00,"(Linnaeus) Pobedimova",,"S",,,,0,17399
,,,,"CYNAROS","CYNAROS",,"Antitoxicum rossicum",7.00,"(Kleopov) Pobedimova",,"S",,,,0,17400
,,,,"PAROCAN","PAROCAN",,"Anychia canadensis",0.00,"(Linnaeus) Elliott",,"S",,,,0,17401
,,,,"PAROFAS1","PAROFAS",,"Anychia fastigiata",0.00,"Rafinesque",,"S",,,,0,17402
,,,,"PAROFAS1","PAROFAS",,"Anychia polygonoides",0.00,"Rafinesque",,"S",,,,0,17403
,,,,"MICRBOR","MICRBOR",,"Apargia borealis",7.00,"Bongard",,"S",,,,0,17404
,,,"APARBOR","MICRBOR","MICRBOR",,"Apargidium boreale",7.00,"(Bongard) Torrey & A. Gray",,"S",,,,0,17405
,,,,"MUHLTEN","MUHLTEN",,"Apera tenuiflora",6.00,"(Willdenow) Palisot de Beauvois",,"S",,,,0,17406
,,,,"APHAOCC","APHAOCC",,"Aphanes cuneifolia",7.00,"(Nuttall) Rydberg",,"S",,,,0,17407
,,,,"APHAAUS","APHAAUS",,"Aphanes inexspectata",7.00,"W. Lippert",,"S",,,,0,17408
,,,,"APHAOCC","APHAOCC",,"Aphanes macrosepala",7.00,"Rydberg",,"S",,,,0,17409
,,,"APHAMIC","APHAAUS","APHAAUS",,"Aphanes microcarpa",7.00,"auct. non (Boisser & Reuter) Rothmaler","small-fruited parsley-piert","S",,,,0,17410
,,,,"APIOAME","APIOAME",,"Apios americana var. turrigera",7.00,"Fernald",,"S",,,,0,17411
,,,,"APIOAME","APIOAME",,"Apios tuberosa",7.00,"Moench",,"S",,,,0,17412
,,,,"PETRCRI","PETRCRI",,"Apium crispum",0.00,"Miller",,"S",,,,0,17413
,,,,"APIUGRA","APIUGRA",,"Apium dulce",0.00,"Miller",,"S",,,,0,17414
,,,,"APIUGRA","APIUGRA",,"Apium graveolens ssp. dulce",0.00,"(Miller) Schübler & Martens",,"S",,,,0,17415
,,,,"APIUGRA","APIUGRA",,"Apium graveolens var. dulce",0.00,"(Miller) Poiret",,"S",,,,0,17416
,,,,"PETRCRI","PETRCRI",,"Apium petroselinum",0.00,"Linnaeus",,"S",,,,0,17417
,,,,"APLEHYE","APLEHYE",,"Aplectrum spicatum",7.00,"(Walter) Britton, Sterns & Poggenburgh",,"S",,,,0,17418
,,,"APOCAND2","APOCAND3","APOCAND",,"Apocynum androsaemifolium var. pumilum",7.00,"Gray","spreading dogbane","S",,"N",,0,17419
,,,"APOCCAN1","APOCCAN1","APOCCAN",,"Apocynum cannabinum var. glaberrimum",7.00,"A. de Candolle","Indian hemp","S",,,,0,17420
,,,"APOCSIB","APOCCAN1","APOCCAN",,"Apocynum sibiricum",7.00,"Jacquin","Indian hemp","S",,,,0,17421
,,,,"APOCCAN1","APOCCAN",,"Apocynum sibiricum var. cordigerum",7.00,"(Greene) Fernald",,"S",,,,0,17422
,,,"APOCSIB1","APOCCAN1","APOCCAN",,"Apocynum sibiricum var. salignum",7.00,"(Greene) Fernald","Indian hemp","S",,,,0,17423
,,,,"AQUICAN","AQUICAN",,"Aquilegia australis",7.00,"Small",,"S",,,,0,17424
,,,,"AQUIFLA","AQUIFLA",,"Aquilegia canadensis ssp. flavescens",7.00,"(S. Watson) Brühl",,"S",,,,0,17425
,,,,"AQUICAN","AQUICAN",,"Aquilegia canadensis var. australis",7.00,"(Small) Munz",,"S",,,,0,17426
,,,,"AQUICAN","AQUICAN",,"Aquilegia canadensis var. coccinea",7.00,"(Small) Munz",,"S",,,,0,17427
,,,,"AQUICAN","AQUICAN",,"Aquilegia canadensis var. eminens",7.00,"(Greene) B. Boivin",,"S",,,,0,17428
,,,,"AQUIFLA","AQUIFLA",,"Aquilegia canadensis var. flavescens",7.00,"(S. Watson) K.C. Davis",,"S",,,,0,17429
,,,,"AQUICAN","AQUICAN",,"Aquilegia canadensis var. latiuscula",7.00,"(Greene) Munz",,"S",,,,0,17430
,,,,"AQUICAN","AQUICAN",,"Aquilegia coccinea",7.00,"Small",,"S",,,,0,17431
,,,,"AQUIFLA","AQUIFLA",,"Aquilegia coerulea var. flavescens",7.00,"(S. Watson) G. Lawson",,"S",,,,0,17432
,,,,"AQUIFLA","AQUIFLA",,"Aquilegia flavescens var. miniata",7.00,"J.F. Macbride & Payson",,"S",,,,0,17433
,,,,"AQUIFOR2","AQUIFOR",,"Aquilegia formosa var. communis",7.00,"B. Boivin",,"S",,,,0,17434
,,,,"AQUIFLA","AQUIFLA",,"Aquilegia formosa var. flavescens",7.00,"(S. Watson) Hooker f.",,"S",,,,0,17435
,,,,"AQUIFOR2","AQUIFOR",,"Aquilegia formosa var. megalantha",7.00,"B. Boivin",,"S",,,,0,17436
,,,,"AQUIFOR2","AQUIFOR",,"Aquilegia formosa var. wawawensis",7.00,"(Payson) H. St.John",,"S",,,,0,17437
,,,,"AQUIJON","AQUIJON",,"Aquilegia jonesii ssp. elatior",7.00,"Standley",,"S",,,,0,17438
,,,,"AQUIJON","AQUIJON",,"Aquilegia jonesii var. elatior",7.00,"(Standley) Boothman",,"S",,,,0,17439
,,,,"TRANBUR1","TRANBUR",,"Arabidopsis bursifolia",7.00,"(de Candolle) Botschantzev",,"S",,,,0,17440
,,,,"TRANBUR1","TRANBUR",,"Arabidopsis bursifolia var. beringensis",7.00,"Jurtzev",,"S",,,,0,17441
,,,,"TRANBUR1","TRANBUR",,"Arabidopsis mollis",7.00,"(Hooker) O.E. Schulz",,"S",,,,0,17442
,,,,"BRAYHUM1","BRAYHUM",,"Arabidopsis novae-angliae",7.00,"(Rydberg) Britton",,"S",,,,0,17443
,,,"ARABSAL","EUTRSAL","EUTRSAL",,"Arabidopsis salsuginea",7.00,"(Pallas) N. Busch",,"S",,,,0,17444
,,,,"TRANBUR2","TRANBUR",,"Arabidopsis stenocarpa",7.00,"(Rydberg) Rydberg",,"S",,,,0,17445
,,,,"TRANBUR1","TRANBUR",,"Arabidopsis trichopoda",7.00,"(Turczaninow) Botschantzev",,"S",,,,0,17446
,,,,"TRANBUR1","TRANBUR",,"Arabidopsis tschuktschorum",7.00,"(Jurtzev) Jurtzev",,"S",,,,0,17447
,,,,"TRANBUR2","TRANBUR",,"Arabidopsis virgata",7.00,"(Nuttall) Rydberg",,"S",,,,0,17448
,,,,"ARABCAU","ARABCAU",,"Arabis albida",7.00,"Steven",,"S",,,,0,17449
,,,,"ARABALP","ARABALP",,"Arabis alpina ssp. alpina",7.00,"Linnaeus",,"S",,,,0,17450
,,,,"ARABCAU","ARABCAU",,"Arabis alpina ssp. caucasica",7.00,"(Schlecter ex Willdenow) Briquet",,"S",,,,0,17451
,,,,"ARABALP","ARABALP",,"Arabis alpina var. glabrata",7.00,"Blytt",,"S",,,,0,17452
,,,,"ARABALP","ARABALP",,"Arabis alpina var. minor",7.00,"Lange",,"S",,,,0,17453
,,,,"ARABALP","ARABALP",,"Arabis alpina var. ruderalis",7.00,"Wormskjold",,"S",,,,0,17454
,,,,"ARABLYT1","ARABLYT",,"Arabis ambigua var. glabra",7.00,"de Candolle",,"S",,,,0,17455
,,,,"ARABLYT1","ARABLYT",,"Arabis ambigua var. intermedia",7.00,"de Candolle",,"S",,,,0,17456
,,,,"ARABLYR1","ARABLYR",,"Arabis amurensis",7.00,"N. Busch",,"S",,,,0,17457
,,,,"BOECSPA","BOECSPA",,"Arabis arcoidea",7.00,"A. Nelson",,"S",,,,0,17458
,,,,"BOECRET","BOECRET",,"Arabis arcuata var. secunda",7.00,"(Howell) B.L. Robinson",,"S",,,,0,17459
,,,,"BOECPAC","BOECPAC",,"Arabis arcuata var. subvillosa",7.00,"S. Watson",,"S",,,,0,17460
,,,,"ARABARI","ARABARI",,"Arabis arenicola",7.00,"(Richardson ex Hooker) Gelert",,"S",,,,0,17461
,,,,"ARABARI","ARABARI",,"Arabis arenicola ssp. arenicola",7.00,"(Richardson ex Hooker) Gelert",,"S",,,,0,17462
,,,,"ARABARI","ARABARI",,"Arabis arenicola var. pubescens",7.00,"(S. Watson) Gelert",,"S",,,,0,17463
,,,,"ARABLYR1","ARABLYR",,"Arabis arenosa ssp. petraea",7.00,"(Linnaeus) Celakovsky",,"S",,,,0,17464
,,,,"BOECLYA","BOECLYA",,"Arabis armerifolia",7.00,"Greene",,"S",,,,0,17465
,,,,"ARABNUT","ARABNUT",,"Arabis bidgeri",7.00,"M.E. Jones",,"S",,,,0,17466
,,,,"BOECGRA","BOECGRA",,"Arabis boivinii",7.00,"G.A. Mulligan",,"S",,,,0,17467
,,,,"BOECGRA","BOECGRA",,"Arabis bourgovii",7.00,"Rydberg",,"S",,,,0,17468
,,,,"BOECGRA","BOECGRA",,"Arabis brachycarpa",7.00,"(Torrey & A. Gray) Britton",,"S",,,,0,17469
,,,,"BOECLEM","BOECLEM",,"Arabis bracteolata",7.00,"Greene",,"S",,,,0,17470
,,,,"TRANBUR2","TRANBUR",,"Arabis brebneriana",7.00,"A. Nelson",,"S",,,,0,17471
,,,,"CARDBUL","CARDBUL",,"Arabis bulbosa",7.00,"Schreber ex Muhlenberg",,"S",,,,0,17472
,,,"ARABCAL","BOECCAL","BOECCAL",,"Arabis calderi",7.00,"G.A. Mulligan",,"S",,,,0,17473
,,,,"BOECSPA","BOECSPA",,"Arabis campyloloba",7.00,"Greene",,"S",,,,0,17474
,,,"ARABCAN","BOROCAN","BOROCAN",,"Arabis canadensis",7.00,"Linnaeus",,"S",,,,0,17475
,,,,"BOECLEM","BOECLEM",,"Arabis canescens var. latifolia",7.00,"S. Watson",,"S",,,,0,17476
,,,"ARABCOD","BOECLEM","BOECLEM",,"Arabis codyi",7.00,"G.A. Mulligan",,"S",,,,0,17477
,,,,"BOECCOL","BOECCOL",,"Arabis collinsii",7.00,"Fernald",,"S",,,,0,17478
,,,"ARABCOL","BOECPAC","BOECPAC",,"Arabis columbiana",7.00,"Macoun",,"S",,,,0,17479
,,,,"BOECGRA","BOECGRA",,"Arabis confinis",7.00,"S. Watson",,"S",,,,0,17480
,,,,"BOECGRA","BOECGRA",,"Arabis confinis var. brachycarpa",7.00,"(Torrey & A. Gray) S. Watson & J. M. Coulter",,"S",,,,0,17481
,,,,"BOECSTR","BOECSTR",,"Arabis connexa",7.00,"Greene",,"S",,,,0,17482
,,,,"BOECCON","BOECCON",,"Arabis consanguinea",7.00,"Greene",,"S",,,,0,17483
,,,,"ARABLYR1","ARABLYR",,"Arabis crantziana",7.00,"Ehrhart",,"S",,,,0,17484
,,,,"BOECGRA","BOECGRA",,"Arabis dacotica",7.00,"Greene",,"S",,,,0,17485
,,,,"BOECLYA","BOECLYA",,"Arabis densa",7.00,"Greene",,"S",,,,0,17486
,,,,"BOECMAC","BOECMAC",,"Arabis densicaulis",7.00,"A. Nelson",,"S",,,,0,17487
,,,,"BORODEN","BORODEN",,"Arabis dentata var. phalacrocarpa",7.00,"M. Hopkins",,"S",,,,0,17488
,,,"ARABDEP","BOECDEP","BOECDEP",,"Arabis depauperata",7.00,"A. Nelson & P.B. Kennedy",,"S",,,,0,17489
,,,"ARABDIV","BOECDIV","BOECDIV",,"Arabis divaricarpa",7.00,"A. Nelson",,"S",,,,0,17490
,,,"ARABDIV3","BOECGRA","BOECGRA",,"Arabis divaricarpa var. dacotica",7.00,"(Greene) B. Boivin",,"S",,,,0,17491
,,,,"BOECQUE","BOECQUE",,"Arabis divaricarpa var. dechamplainii",7.00,"B. Boivin",,"S",,,,0,17492
,,,"ARABDIV1","BOECDIV","BOECDIV",,"Arabis divaricarpa var. divaricarpa",7.00,"(A. Nelson ) Á. Löve & D. Löve",,"S",,,,0,17493
,,,,"BOECGRA","BOECGRA",,"Arabis divaricarpa var. hemicylindrica",7.00,"B. Boivin",,"S",,,,0,17494
,,,,"BOECPIN","BOECPIN",,"Arabis divaricarpa var. pinetorum",7.00,"(Tidestrom) B. Boivin",,"S",,,,0,17495
,,,,"BOECGRA","BOECGRA",,"Arabis divaricarpa var. stenocarpa",7.00,"M. Hopkins",,"S",,,,0,17496
,,,,"BOECDRE","BOECDRE",,"Arabis drepanoloba",7.00,"Greene",,"S",,,,0,17497
,,,"ARABDRU","BOECSTR","BOECSTR",,"Arabis drummondii",7.00,"A. Gray",,"S",,,,0,17498
,,,,"BOECLYA","BOECLYA",,"Arabis drummondii var. alpina",7.00,"S. Watson",,"S",,,,0,17499
,,,,"BOECGRA","BOECGRA",,"Arabis drummondii var. brachycarpa",7.00,"(Torrey & A. Gray) A. Gray",,"S",,,,0,17500
,,,,"BOECSTR","BOECSTR",,"Arabis drummondii var. connexa",7.00,"(Greene) Fernald",,"S",,,,0,17501
,,,,"BOECLYA","BOECLYA",,"Arabis drummondii var. lyallii",7.00,"(S. Watson) Jepson",,"S",,,,0,17502
,,,,"BOECDRE","BOECDRE",,"Arabis drummondii var. oreophila",7.00,"(Rydberg) M. Hopkins",,"S",,,,0,17503
,,,,"BOECSTR","BOECSTR",,"Arabis drummondii var. oxyphylla",7.00,"(Greene) M. Hopkins",,"S",,,,0,17504
,,,,"BOECLEM","BOECLEM",,"Arabis egglestonii",7.00,"Rydberg",,"S",,,,0,17505
,,,,"BOECPAC","BOECPAC",,"Arabis elegans",7.00,"A. Nelson",,"S",,,,0,17506
,,,"ARABEXI","BOECRET","BOECRET",,"Arabis exilis",7.00,"A. Nelson",,"S",,,,0,17507
,,,,"BOROCAN","BOROCAN",,"Arabis falcata",7.00,"Michaux",,"S",,,,0,17508
,,,"ARABGLA","TURRGLA","TURRGLA",,"Arabis glabra",7.00,"(Linnaeus) Bernhardi",,"S",,,,0,17509
,,,,"TURRGLA","TURRGLA",,"Arabis glabra var. furcatipilis",7.00,"M. Hopkins",,"S",,,,0,17510
,,,"ARABGLA1","TURRGLA","TURRGLA",,"Arabis glabra var. glabra",7.00,"Linnaeus",,"S",,,,0,17511
,,,,"BOROLAE","BOROLAE",,"Arabis hastata",7.00,"Eaton",,"S",,,,0,17512
,,,,"BOROLAE","BOROLAE",,"Arabis heterophylla",7.00,"Nuttall ex Torrey & A. Gray",,"S",,,,0,17513
,,,"ARABHIR1","ARABESC","ARABESC",,"Arabis hirsuta ssp. eschscholtziana",7.00,"(Andrzejowski) Hultén","Pacific coast rockcress","S",,,,0,17514
,,,,"ARABPYC1","ARABPYC",,"Arabis hirsuta ssp. pycnocarpa",7.00,"(M. Hopkins) Hultén",,"S",,,,0,17515
,,,,"ARABPYC2","ARABPYC",,"Arabis hirsuta var. adpressilis",7.00,"(M. Hopkins) Rollins",,"S",,,,0,17516
,,,"ARABHIR5","ARABESC","ARABESC",,"Arabis hirsuta var. eschscholtziana",7.00,"(Andrzejowski) Rollins","Pacific coast rockcress","S",,,,0,17517
,,,"ARABHIR6","ARABESC","ARABESC",,"Arabis hirsuta var. glabrata",7.00,"Torrey & A. Gray",,"S",,,,0,17518
,,,,"ARABPYC1","ARABPYC",,"Arabis hirsuta var. minshallii",7.00,"B. Boivin",,"S",,,,0,17519
,,,,"BOROCAN","BOROCAN",,"Arabis hirsuta var. ovata",7.00,"(Pursh) Torrey & A. Gray",,"S",,,,0,17520
,,,"ARABHIR7","ARABPYC1","ARABPYC",,"Arabis hirsuta var. pycnocarpa",7.00,"(M. Hopkins) Rollins",,"S",,,,0,17521
,,,,"ARABLYR1","ARABLYR",,"Arabis hispida",7.00,"Mygind nom. illeg.",,"S",,,,0,17522
,,,,"BOECPEN","BOECPEN",,"Arabis holboelii var. pendulocarpa",7.00,"(A. Nelson) Rollins",,"S",,,,0,17523
,,,"ARABHOL","BOECHOL","BOECHOL",,"Arabis holboellii",7.00,"Hornemann","Holboell's rockcress","S",,"N",,0,17524
,,,,"BOECGRA","BOECGRA",,"Arabis holboellii var. brachycarpa",7.00,"(Torrey & A. Gray) S.L. Welsh",,"S",,,,0,17525
,,,"ARABHOL1","BOECCOL","BOECCOL",,"Arabis holboellii var. collinsii",7.00,"(Fernald) Rollins",,"S",,,,0,17526
,,,"ARABHOL7","BOECCON","BOECCON",,"Arabis holboellii var. consanguinea",7.00,"(Greene) G.A. Mulligan","Holboell's rockcress","S",,,,0,17527
,,,"ARABHOL2","BOECHOL","BOECHOL",,"Arabis holboellii var. holboellii",7.00,"Hornemann","Holboell's rockcress","S",,,,0,17528
