YearOfChange,ChangeDescription,FamilyCode,OldCode,Code,SplCode,TreeCode,ScientificName,Lifeform,Authority,EnglishName,Codetype,Province,Native,TaxonLevel,IsAttribute,ID
,,SCROPHL,SCROLAN,SCROLAN,SCROLAN,,Scrophularia lanceolata,7,Pursh,lance-leaved figwort,U,BC,N,spe,FALSE,10455
2013,new exotic,SCROPHL,SCRONOD,SCRONOD,SCRONOD,,Scrophularia nodosa,7,L.,knotty-rooted figwort,U,BC,E,spe,FALSE,10456
,,SCROPHL,SCROPH,SCROPHL,SCROPHL,,Scrophulariaceae,7,,,U,BC,N,fam,FALSE,10457
,,SCROPHL,SCROPHU,SCROPHU,SCROPHU,,Scrophularia sp.,7,,,U,BC,N,gen,FALSE,10458
,,LAMIACE,SCUTANG,SCUTANG,SCUTANG,,Scutellaria angustifolia,7,Pursh,narrow-leaved skullcap,U,BC,N,spe,FALSE,10459
,,LAMIACE,SCUTANG1,SCUTANG1,SCUTANG,,Scutellaria angustifolia ssp. micrantha,7,Pursh,small-flowered skullcap,U,BC,N,sub,FALSE,10460
,,LAMIACE,SCUTANG2,SCUTANG2,SCUTANG,,Scutellaria angustifolia ssp. angustifolia,7,,narrow-leaved skullcap,U,BC,N,sub,FALSE,10461
,,LAMIACE,SCUTELL,SCUTELL,SCUTELL,,Scutellaria sp.,7,,,U,BC,N,gen,FALSE,10462
,,LAMIACE,SCUTEPI,SCUTGAL,SCUTGAL,,Scutellaria epilobiifolia,7,A. Hamilton,,S,BC,,spe,FALSE,10463
,,LAMIACE,SCUTGAL,SCUTGAL,SCUTGAL,,Scutellaria galericulata,7,L.,marsh skullcap,U,BC,N,spe,FALSE,10464
,,LAMIACE,SCUTLAT,SCUTLAT,SCUTLAT,,Scutellaria lateriflora,7,L.,blue skullcap,U,BC,N,spe,FALSE,10465
,,NOTUSED,SCUTMIL,SCUTMIL,SCUTMIL,,Scutula miliaris,11,(Wallr.) Trevisan,,U,BC,N,spe,FALSE,10466
,,NOTUSED,SCUTSTE,SCUTSTE,SCUTSTE,,Scutula stereocaulorum,11,(Anzi) Körber,,U,BC,N,spe,FALSE,10467
,,NOTUSED,SCUTULA,SCUTULA,SCUTULA,,Scutula sp.,11,,,U,BC,N,gen,FALSE,10468
,,POACEAE,SECACER,SECACER,SECACER,,Secale cereale,6,L.,rye,U,BC,E,spe,FALSE,10469
,,POACEAE,SECALE,SECALE,SECALE,,Secale sp.,6,,,U,BC,E,gen,FALSE,10470
,,CRASSUA,SEDUACR,SEDUACR,SEDUACR,,Sedum acre,7,L.,goldmoss stonecrop,U,BC,E,spe,FALSE,10471
,,CRASSUA,SEDUALB,SEDUALB,SEDUALB,,Sedum album,7,L.,white stonecrop,U,BC,E,spe,FALSE,10472
,,CRASSUA,SEDUDIV,SEDUDIV,SEDUDIV,,Sedum divergens,7,S. Wats.,spreading stonecrop,U,BC,N,spe,FALSE,10473
2009,new exotic,CRASSUA,SEDUFOR,SEDUFOR,SEDUFOR,,Sedum forsterianum,7,Sm.,rock stonecrop,U,BC,E,spe,FALSE,10474
,,CRASSUA,SEDULAN,SEDULAN,SEDULAN,,Sedum lanceolatum,7,Torr.,lance-leaved stonecrop,U,BC,N,spe,FALSE,10475
,,CRASSUA,SEDULAN1,SEDULAN1,SEDULAN,,Sedum lanceolatum var. lanceolatum,7,,lance-leaved stonecrop,U,BC,N,var,FALSE,10476
,,CRASSUA,SEDULAN2,SEDULAN2,SEDULAN,,Sedum lanceolatum var. nesioticum,7,(G.N. Jones) C.L. Hitchc.,lance-leaved stonecrop,U,BC,N,var,FALSE,10477
,,CRASSUA,SEDUM,SEDUM,SEDUM,,Sedum sp.,7,,,U,BC,N,gen,FALSE,10478
,,CRASSUA,SEDUORE,SEDUORE,SEDUORE,,Sedum oreganum,7,Nutt.,Oregon stonecrop,U,BC,N,spe,FALSE,10479
,,CRASSUA,SEDUREF,SEDUREF,SEDUREF,,Sedum reflexum,7,L.,reflexed stonecrop,U,BC,E,spe,FALSE,10480
2013_Fall,now syn,CRASSUA,SEDUPRU,SEDUSPA,SEDUSPA,,Sedum pruinosum,7,Britt.,,S,BC,N,spe,FALSE,10481
2013_Fall,removed syns,CRASSUA,SEDUSPA,SEDUSPA,SEDUSPA,,Sedum spathulifolium,7,Hook.,broad-leaved stonecrop,U,BC,N,spe,FALSE,10482
2013_Fall,now syn,CRASSUA,SEDUSPA1,SEDUSPA,SEDUSPA,,Sedum spathulifolium ssp. pruinosum,7,(Britt.) Clausen & Uhl,,S,BC,N,sub,FALSE,10483
2013_Fall,now syn,CRASSUA,SEDUSPA4,SEDUSPA,SEDUSPA,,Sedum spathulifolium ssp. spathulifolium,7,,,S,BC,N,sub,FALSE,10484
2013_Fall,Deletion,CRASSUA,SEDUSPA3,SEDUSPA,SEDUSPA,,Sedum spathulifolium var. pruinosum,7,(Britt.) Boivin,broad-leaved stonecrop,S,BC,N,var,FALSE,10485
2013_Fall,Deletion,CRASSUA,SEDUSPA2,SEDUSPA,SEDUSPA,,Sedum spathulifolium var. spathulifolium,7,,broad-leaved stonecrop,S,BC,N,var,FALSE,10486
,,CRASSUA,SEDUDOU,SEDUSTE,SEDUSTE,,Sedum douglasii,7,Hook.,,S,BC,,spe,FALSE,10487
,,CRASSUA,SEDUSTE,SEDUSTE,SEDUSTE,,Sedum stenopetalum,7,Pursh,worm-leaved stonecrop,U,BC,N,spe,FALSE,10488
2014,Added,TELOSCHI,SEIRCON,SEIRCON,SEIRCON,,Seirophora contortuplicata,11,,confused firebush,U,BC,N,spe,FALSE,10489
,,SELAGIE,SELADEN,SELADEN,SELADEN,,Selaginella densa,5,Rydb.,compact selaginella,U,BC,N,spe,FALSE,10490
,,SELAGIE,SELADEN1,SELADEN,SELADEN,,Selaginella densa var. densa,5,,,S,BC,,var,FALSE,10491
,,SELAGIE,SELAGI,SELAGIE,SELAGIE,,Selaginellaceae,5,,,U,BC,N,fam,FALSE,10492
,,SELAGIE,SELAGIN,SELAGIN,SELAGIN,,Selaginella sp.,5,,,U,BC,N,gen,FALSE,10493
,,SELAGIE,SELAORE,SELAORE,SELAORE,,Selaginella oregana,5,D.C. Eaton,Oregon selaginella,U,BC,N,spe,FALSE,10494
,,SELAGIE,SELARUP,SELARUP,SELARUP,,Selaginella rupestris,5,(L.) Spreng,rock selaginella,U,BC,N,spe,FALSE,10495
,,SELAGIE,SELADEN2,SELASCO,SELASCO,,Selaginella densa var. scopulorum,5,(Maxon) R.M. Tryon,,S,BC,,var,FALSE,10496
,,SELAGIE,SELASCO,SELASCO,SELASCO,,Selaginella scopulorum,5,Maxon,cliff selaginella,U,BC,N,spe,FALSE,10497
,,SELAGIE,SELASEL,SELASEL,SELASEL,,Selaginella selaginoides,5,(L.) Beauv. ex Martius & Schrank,mountain-moss,U,BC,N,spe,FALSE,10498
,,SELAGIE,SELASIB,SELASIB,SELASIB,,Selaginella sibirica,5,(Milde) Hieron.,northern selaginella,U,BC,N,spe,FALSE,10499
,,SELAGIE,SELASTA,SELASTA,SELASTA,,Selaginella standleyi,5,Maxon,Standley's selaginella,U,BC,N,spe,FALSE,10500
,,SELAGIE,SELAWAL,SELAWAL,SELAWAL,,Selaginella wallacei,5,Hieron.,Wallace's selaginella,U,BC,N,spe,FALSE,10501
,,SELIGEI,SELIACU,SELIACU,SELIACU,,Seligeria acutifolia,9,Lindb. in Hartm.,sharp rock-bristle,U,BC,N,spe,FALSE,10502
,,SELIGEI,SELICAM,SELICAM,SELICAM,,Seligeria campylopoda,9,Kindb. in Mac. & Kindb.,bentfoot rock-bristle,U,BC,N,spe,FALSE,10503
,,SELIGEI,SELICAR,SELICAR,SELICAR,,Seligeria careyana,9,Vitt & Schof.,,U,BC,N,spe,FALSE,10504
,,SELIGEI,SELIDON,SELIDON,SELIDON,,Seligeria donniana,9,(Sm.) C. Mull.,Donn's rock-bristle,U,BC,N,spe,FALSE,10505
,,SELIGEI,SELIGEI,SELIGEI,SELIGEI,,Seligeriaceae,9,,,U,BC,N,fam,FALSE,10506
,,SELIGEI,SELIGER,SELIGER,SELIGER,,Seligeria sp.,9,,rock-bristle,U,BC,N,gen,FALSE,10507
,,SELIGEI,SELIREC,SELIREC,SELIREC,,Seligeria recurvata,9,(Hedw.) Bruch & Schimp. in B.S.G.,recurved rock-bristle,U,BC,N,spe,FALSE,10508
,,SELIGEI,SELISUB,SELISUB,SELISUB,,Seligeria subimmersa,9,Lindb.,,U,BC,N,spe,FALSE,10509
,,SELIGEI,SELITRI,SELITRI,SELITRI,,Seligeria tristichoides,9,Kindb.,,U,BC,N,spe,FALSE,10510
,,SEMATOH,SEMATOH,SEMATOH,SEMATOH,,Sematophyllaceae,9,,,X,BC,,fam,FALSE,10511
,,SEMATOH,SEMATOP,SEMATOP,SEMATOP,,Sematophyllum sp.,9,,,X,BC,,gen,FALSE,10512
,,ASTERAC,SENECIO,SENECIO,SENECIO,,Senecio sp.,7,,,U,BC,N,gen,FALSE,10513
,,ASTERAC,SENEELM,SENEELM,SENEELM,,Senecio elmeri,7,Piper,Elmer's butterweed,U,BC,N,spe,FALSE,10514
,,ASTERAC,SENEERE,SENEERE,SENEERE,,Senecio eremophilus,7,Rich.,dryland ragwort,U,BC,N,spe,FALSE,10515
2009,now synonym,ASTERAC,SENEERE2,SENEERE1,SENEERE,,Senecio eremophilus ssp. eremophilus,7,,,S,BC,,sub,FALSE,10516
2009,native,ASTERAC,SENEERE1,SENEERE1,SENEERE,,Senecio eremophilus var. eremophilus,7,,dryland ragwort,U,BC,N,var,FALSE,10517
,,ASTERAC,SENEFRE,SENEFRE,SENEFRE,,Senecio fremontii,7,T. & G.,dwarf mountain butterweed,U,BC,N,spe,FALSE,10518
2009,now synonym,ASTERAC,SENEFRE2,SENEFRE1,SENEFRE,,Senecio fremontii ssp. fremontii,7,,,S,BC,,sub,FALSE,10519
2009,native,ASTERAC,SENEFRE1,SENEFRE1,SENEFRE,,Senecio fremontii var. fremontii,7,,dwarf mountain butterweed,U,BC,N,var,FALSE,10520
,,ASTERAC,SENETUN,SENEFUS,SENEFUS,,Senecio tundricola,7,auct. non Tolm.,,S,BC,,spe,FALSE,10521
,,ASTERAC,SENEHYD,SENEHYD,SENEHYD,,Senecio hydrophilus,7,Nutt.,alkali-marsh butterweed,U,BC,N,spe,FALSE,10522
,,ASTERAC,SENEFOE,SENEHYR,SENEHYR,,Senecio foetidus,7,T.J. Howell,,S,BC,,spe,FALSE,10523
,,ASTERAC,SENEFOE2,SENEHYR,SENEHYR,,Senecio foetidus var. foetidus,7,,,S,BC,,var,FALSE,10524
,,ASTERAC,SENEFOE1,SENEHYR,SENEHYR,,Senecio foetidus var. hydrophiloides,7,(Rydb.) T.M. Barkl. ex Cronq.,,S,BC,,var,FALSE,10525
,,ASTERAC,SENEHYR,SENEHYR,SENEHYR,,Senecio hydrophiloides,7,Rydb.,sweet-marsh butterweed,U,BC,N,spe,FALSE,10526
,,ASTERAC,SENEINT,SENEINT,SENEINT,,Senecio integerrimus,7,Nutt.,western groundsel,U,BC,N,spe,FALSE,10527
,,ASTERAC,SENEINT1,SENEINT1,SENEINT,,Senecio integerrimus var. exaltatus,7,(Nutt.) Cronq.,western groundsel,U,BC,N,var,FALSE,10528
,,ASTERAC,SENEINT3,SENEINT3,SENEINT,,Senecio integerrimus var. ochroleucus,7,(A. Gray) Cronq.,western groundsel,U,BC,N,var,FALSE,10529
,,ASTERAC,SENEJAC,SENEJAC,SENEJAC,,Senecio jacobaea,7,L.,tansy ragwort,U,BC,E,spe,FALSE,10530
,,ASTERAC,SENELUG,SENELUG,SENELUG,,Senecio lugens,7,Rich.,black-tipped groundsel,U,BC,N,spe,FALSE,10531
,,ASTERAC,SENEMEG,SENEMEG,SENEMEG,,Senecio megacephalus,7,Nutt.,large-headed groundsel,U,BC,N,spe,FALSE,10532
,,ASTERAC,SENEPSU,SENEPSU,SENEPSU,,Senecio pseudoarnica,7,Less.,beach groundsel,U,BC,N,spe,FALSE,10533
,,ASTERAC,SENESHE,SENESHE,SENESHE,,Senecio sheldonensis,7,Pors.,Mount Sheldon butterweed,U,BC,N,spe,FALSE,10534
,,ASTERAC,SENESYL,SENESYL,SENESYL,,Senecio sylvaticus,7,L.,wood groundsel,U,BC,E,spe,FALSE,10535
,,ASTERAC,SENETRI,SENETRI,SENETRI,,Senecio triangularis,7,Hook.,arrow-leaved groundsel,U,BC,N,spe,FALSE,10536
,,ASTERAC,SENEVIS,SENEVIS,SENEVIS,,Senecio viscosus,7,L.,sticky ragwort,U,BC,E,spe,FALSE,10537
,,ASTERAC,SENEVUL,SENEVUL,SENEVUL,,Senecio vulgaris,7,L.,common groundsel,U,BC,E,spe,FALSE,10538
,,CUPRESS,SEQUGIG,SEQUGIG,SEQUGIG,Ob,Sequoiadendron giganteum,1,(Lindl.) Buchh.,giant sequoia,P,BC,E,spe,FALSE,10539
,,CUPRESS,SEQUSEM,SEQUSEM,SEQUSEM,Oc,Sequoia sempervirens,1,(Lamb. ex D. Don) Endl,coast redwood,P,BC,E,spe,FALSE,10540
2014,added genus code,ASTERAC,SERICOC,SERICOC,SERICOC,,Sericocarpus sp.,,,,U,BC,,gen,FALSE,10541
2008,now synonym,ASTERAC,ASTECUR,SERIRIG,SERIRIG,,Aster curtus,7,Cronq.,,S,BC,,spe,FALSE,10542
2008,new native,ASTERAC,SERIRIG,SERIRIG,SERIRIG,,Sericocarpus rigidus,7,Lindl.,white-top aster,U,BC,N,spe,FALSE,10543
,,POACEAE,SETAFAB,SETAFAB,SETAFAB,,Setaria faberi,6,R.A.W. Herrm.,Chinese foxtail,U,BC,E,spe,FALSE,10544
,,POACEAE,SETALUT,SETAGLA,SETAGLA,,Setaria lutescens,6,(Weigel) Hubb.,,S,BC,,spe,FALSE,10545
,,POACEAE,SETAITA,SETAITA,SETAITA,,Setaria italica,6,(L.) Beauv.,foxtail millet,U,BC,E,spe,FALSE,10546
,,POACEAE,SETAPUM,SETAPUM,SETAPUM,,Setaria pumila,6,(Poir.) Roemer & Schultes,yellow foxtail,U,BC,E,spe,FALSE,10547
2006,now synonym,POACEAE,SETAGLA,SETAPUM1,SETAPUM,,Setaria glauca,6,(L.) Beauv.,,S,BC,,spe,FALSE,10548
,,POACEAE,SETAPUM1,SETAPUM1,SETAPUM,,Setaria pumila ssp. pumila,6,,yellow foxtail,U,BC,E,sub,FALSE,10549
,,POACEAE,SETARIA,SETARIA,SETARIA,,Setaria sp.,6,,,U,BC,E,gen,FALSE,10550
,,POACEAE,SETAVER,SETAVER,SETAVER,,Setaria verticillata,6,(L.) Beauv.,bur bristlegrass,U,BC,E,spe,FALSE,10551
,,POACEAE,SETAVER3,SETAVER,SETAVER,,Setaria verticillata f. ambigua,6,(Guss.) Boivin,,S,BC,,spe,FALSE,10552
,,POACEAE,SETAVER1,SETAVER,SETAVER,,Setaria verticillata var. ambigua,6,,,S,BC,,var,FALSE,10553
,,POACEAE,SETAVIR,SETAVIR,SETAVIR,,Setaria viridis,6,(L.) Beauv.,green bristlegrass,U,BC,E,spe,FALSE,10554
,,ELAEAGA,SHEPARG,SHEPARG,SHEPARG,,Shepherdia argentea,4,(Pursh) Nutt.,thorny buffalo-berry,U,BC,E,spe,FALSE,10555
,,ELAEAGA,SHEPCAN,SHEPCAN,SHEPCAN,,Shepherdia canadensis,4,(L.) Nutt.,soopolallie,U,BC,N,spe,FALSE,10556
,,ELAEAGA,SHEPHER,SHEPHER,SHEPHER,,Shepherdia sp.,4,,,U,BC,N,gen,FALSE,10557
,,RUBIACE,SHERARD,SHERARD,SHERARD,,Sherardia sp.,7,,,U,BC,E,gen,FALSE,10558
,,RUBIACE,SHERARV,SHERARV,SHERARV,,Sherardia arvensis,7,L.,field madder,U,BC,E,spe,FALSE,10559
,,ROSACEA,SIBBALD,SIBBALD,SIBBALD,,Sibbaldia sp.,12,,,U,BC,N,gen,FALSE,10560
,,ROSACEA,SIBBPRO,SIBBPRO,SIBBPRO,,Sibbaldia procumbens,12,L.,sibbaldia,U,BC,N,spe,FALSE,10561
,,MALVACE,SIDAHEN,SIDAHEN,SIDAHEN,,Sidalcea hendersonii,7,S. Wats.,Henderson's checker-mallow,U,BC,N,spe,FALSE,10562
,,MALVACE,SIDALCE,SIDALCE,SIDALCE,,Sidalcea sp.,7,,,U,BC,N,gen,FALSE,10563
,,MALVACE,SIDAORE,SIDAORE,SIDAORE,,Sidalcea oregana,7,(Nutt. ex T. & G.) A. Gray,Oregon checker-mallow,U,BC,N,spe,FALSE,10564
,,MALVACE,SIDAORE2,SIDAORE1,SIDAORE,,Sidalcea oregana ssp. oregana var. procera,7,C.L. Hitchc.,,S,BC,,sub,FALSE,10565
,,MALVACE,SIDAORE3,SIDAORE1,SIDAORE,,Sidalcea oregana var. oregana,7,,,S,BC,,var,FALSE,10566
,,MALVACE,SIDAORE1,SIDAORE1,SIDAORE,,Sidalcea oregana var. procera,7,C.L. Hitchc.,Oregon checker-mallow,U,BC,N,var,FALSE,10567
,,CARYOPH,SILEACA,SILEACA,SILEACA,,Silene acaulis,7,(L.) Jacq.,moss campion,U,BC,N,spe,FALSE,10568
,,CARYOPH,SILEACA1,SILEACA1,SILEACA,,Silene acaulis ssp. acaulis,7,,,S,BC,,sub,FALSE,10569
,,CARYOPH,SILEACA3,SILEACA1,SILEACA,,Silene acaulis var. acaulis,7,,moss campion,U,BC,N,var,FALSE,10570
,,CARYOPH,SILEACA4,SILEACA1,SILEACA,,Silene acaulis var. exscapa,7,(All.) DC.,,S,BC,,var,FALSE,10571
,,CARYOPH,SILEACA2,SILEACA5,SILEACA,,Silene acaulis ssp. subacaulescens,7,( F. N. Williams) Hult.,,S,BC,,sub,FALSE,10572
,,CARYOPH,SILEACA5,SILEACA5,SILEACA,,Silene acaulis var. subacaulescens,7,(F.N. Williams) Fern. & St. John,moss campion,U,BC,N,var,FALSE,10573
,,CARYOPH,SILEANT,SILEANT,SILEANT,,Silene antirrhina,7,L.,sleepy catchfly,U,BC,N,spe,FALSE,10574
,,CARYOPH,SILEARM,SILEARM,SILEARM,,Silene armeria,7,L.,sweet William catchfly,U,BC,E,spe,FALSE,10575
2010,Scientific Name updated,CARYOPH,SILECSE,SILECSE,SILECSE,,Silene csereii,7,Baumg.,biennial campion,U,BC,E,spe,FALSE,10576
,,CARYOPH,SILEDIC,SILEDIC,SILEDIC,,Silene dichotoma,7,Ehrh.,forked catchfly,U,BC,E,spe,FALSE,10577
,,CARYOPH,LYCHDIO,SILEDIO,SILEDIO,,Lychnis dioica,7,L.,,S,BC,,spe,FALSE,10578
,,CARYOPH,MELADIO,SILEDIO,SILEDIO,,Melandrium dioicum,7,(L.) Cosson & Germ.,,S,BC,,spe,FALSE,10579
,,CARYOPH,SILEDIO,SILEDIO,SILEDIO,,Silene dioica,7,(L.) Clairville,red campion,U,BC,E,spe,FALSE,10580
,,CARYOPH,SILEDOU,SILEDOU,SILEDOU,,Silene douglasii,7,Hook.,Douglas' campion,U,BC,N,spe,FALSE,10581
,,CARYOPH,SILEDOU1,SILEDOU1,SILEDOU,,Silene douglasii var. douglasii,7,,Douglas' campion,U,BC,N,var,FALSE,10582
,,CARYOPH,SILEDRU,SILEDRU,SILEDRU,,Silene drummondii,7,Hook.,Drummond's campion,U,BC,N,spe,FALSE,10583
,,CARYOPH,LYCHDRU,SILEDRU1,SILEDRU,,Lychnis drummondii,7,(Hook.) S. Wats.,,S,BC,,spe,FALSE,10584
,,CARYOPH,MELADRU,SILEDRU1,SILEDRU,,Melandrium drummondii,7,(Hook.) Hult.,,S,BC,,spe,FALSE,10585
,,CARYOPH,SILEDRU1,SILEDRU1,SILEDRU,,Silene drummondii var. drummondii,7,,Drummond's campion,U,BC,N,var,FALSE,10586
,,CARYOPH,SILEGAL,SILEGAL,SILEGAL,,Silene gallica,7,L.,small-flowered catchfly,U,BC,E,spe,FALSE,10587
,,CARYOPH,SILEINV,SILEINV,SILEINV,,Silene involucrata,7,(Cham. & Schlecht.) Bocquet,arctic campion,U,BC,N,spe,FALSE,10588
,,CARYOPH,LYCHFUR,SILEINV1,SILEINV,,Lychnis furcata,7,(Raf.) Fern.,,S,BC,,spe,FALSE,10589
,,CARYOPH,SILEFUR,SILEINV1,SILEINV,,Silene furcata,7,Raf.,,S,BC,,spe,FALSE,10590
,,CARYOPH,SILEINV1,SILEINV1,SILEINV,,Silene involucrata ssp. involucrata,7,,arctic campion,U,BC,N,sub,FALSE,10591
,,CARYOPH,SILELAT,SILELAT,SILELAT,,Silene latifolia,7,Poir.,white cockle,U,BC,E,spe,FALSE,10592
,,CARYOPH,LYCHALB,SILELAT1,SILELAT,,Lychnis alba,7,P. Mill.,,S,BC,,spe,FALSE,10593
,,CARYOPH,LYCHLOV,SILELAT1,SILELAT,,Lychnis loveae,7,Boivin,,S,BC,,spe,FALSE,10594
,,CARYOPH,MELAALB,SILELAT1,SILELAT,,Melandrium album,7,(P. Mill.) Garcke,,S,BC,,spe,FALSE,10595
,,CARYOPH,SILEALB,SILELAT1,SILELAT,,Silene alba,7,(P. Mill.) Krause,,S,BC,,spe,FALSE,10596
,,CARYOPH,SILELAT1,SILELAT1,SILELAT,,Silene latifolia ssp. alba,7,(P. Mill.) Greuter & Burdet,white cockle,U,BC,E,sub,FALSE,10597
,,CARYOPH,SILEMEN,SILEMEN,SILEMEN,,Silene menziesii,7,Hook.,Menzies' campion,U,BC,N,spe,FALSE,10598
,,CARYOPH,SILEMEN1,SILEMEN1,SILEMEN,,Silene menziesii var. menziesii,7,,Menzies' campion,U,BC,N,var,FALSE,10599
,,CARYOPH,SILEMEN2,SILEMEN2,SILEMEN,,Silene menziesii var. viscosa,7,(Greene) C.L. Hitchc. & Maguire,Menzies' campion,U,BC,N,var,FALSE,10600
,,CARYOPH,SILENE,SILENE,SILENE,,Silene sp.,7,,,U,BC,N,gen,FALSE,10601
,,CARYOPH,MELANOC,SILENOC,SILENOC,,Melandrium noctiflorum,7,(L.) Fries,,S,BC,,spe,FALSE,10602
,,CARYOPH,SILENOC,SILENOC,SILENOC,,Silene noctiflora,7,L.,night-flowering catchfly,U,BC,E,spe,FALSE,10603
2009,now synonym,CARYOPH,LYCHDAW,SILEOST,SILEOST,,Lychnis dawsonii,7,(B.L. Robins.) J.P. Anders.,,S,BC,,spe,FALSE,10604
2009,now synonym,CARYOPH,LYCHTRI,SILEOST,SILEOST,,Lychnis triflora,7,R. Br. ex Sommerf.,,S,BC,,spe,FALSE,10605
2009,now synonym,CARYOPH,MELAOST,SILEOST,SILEOST,,Melandrium ostenfeldii,7,Pors.,,S,BC,,spe,FALSE,10606
2009,now synonym,CARYOPH,MELATAI,SILEOST,SILEOST,,Melandrium taimyrense,7,Tolm.,,S,BC,,spe,FALSE,10607
2009,new native,CARYOPH,SILEOST,SILEOST,SILEOST,,Silene ostenfeldii,7,(A.E. Porsild) J.K. Morton,Taimyr campion,U,BC,N,spe,FALSE,10608
2009,now synonym,CARYOPH,SILESOR,SILEOST,SILEOST,,Silene sorensenis,7,(Boivin) Bocquet,,S,BC,,spe,FALSE,10609
2009,now synonym,CARYOPH,SILETAI,SILEOST,SILEOST,,Silene taimyrensis,7,(Tolm.) Bocquet,,S,BC,,spe,FALSE,10610
,,CARYOPH,SILEPAR,SILEPAR,SILEPAR,,Silene parryi,7,(S. Wats.) C.L. Hitchc. & Maguire,Parry's campion,U,BC,N,spe,FALSE,10611
,,CARYOPH,SILEREP,SILEREP,SILEREP,,Silene repens,7,Patrin ex Pers.,pink campion,U,BC,N,spe,FALSE,10612
,,CARYOPH,SILESCO,SILESCO,SILESCO,,Silene scouleri,7,Hook.,Scouler's campion,U,BC,N,spe,FALSE,10613
2010,now synonym,CARYOPH,SILEGRA,SILESCO2,SILESCO,,Silene grandis,7,Eastw.,,S,BC,,spe,FALSE,10614
2010,now synonym,CARYOPH,SILEPAC,SILESCO2,SILESCO,,Silene pacifica,7,Eastw.,,S,BC,,spe,FALSE,10615
2010,now synonym,CARYOPH,SILESCO1,SILESCO2,SILESCO,,Silene scouleri ssp. grandis,7,(Eastw.) C.L. Hitchc. & Maguire,,S,BC,,sub,FALSE,10616
2011,English name change,CARYOPH,SILESCO2,SILESCO2,SILESCO,,Silene scouleri ssp. scouleri,7,,coastal Scouler's catchfly,U,BC,N,sub,FALSE,10617
,,CARYOPH,SILESCO3,SILESCO2,SILESCO,,Silene scouleri var. pacifica,7,(Eastw.) C.L. Hitchc.,,S,BC,,var,FALSE,10618
2010,native,CARYOPH,SILESCO4,SILESCO4,SILESCO,,Silene scouleri ssp. hallii,7,(S. Wats.) Hitchc. & Maguire,Hall's catchfly,U,BC,N,sub,FALSE,10619
,,CARYOPH,SILESPA,SILESPA,SILESPA,,Silene spaldingii,7,S. Wats.,Spalding's campion,U,BC,N,spe,FALSE,10620
2012,Added synonym,CARYOPH,LYCHAPE,SILEURA,SILEURA,,Lychnis apetala,7,(Farr) C.L. Hitchc.,,S,BC,,spe,FALSE,10621
2012,Added synonym,CARYOPH,MELAAPE,SILEURA,SILEURA,,Meladrium apetala,7,,,S,BC,,spe,FALSE,10622
,,CARYOPH,SILEURA,SILEURA,SILEURA,,Silene uralensis,7,(Rupr.) Bocquet,nodding campion,U,BC,N,spe,FALSE,10623
,,CARYOPH,LYCHAPE1,SILEURA1,SILEURA,,Lychnis apetala ssp. attenuata,7,(Farr) Maguire,,S,BC,,sub,FALSE,10624
,,CARYOPH,LYCHAPE2,SILEURA1,SILEURA,,Lychnis apetala var. attenuata,7,(Farr) C.L. Hitchc.,,S,BC,,var,FALSE,10625
,,CARYOPH,SILEURA1,SILEURA1,SILEURA,,Silene uralensis ssp. attenuata,7,(Farr) McNeill,nodding campion,U,BC,N,sub,FALSE,10626
,,CARYOPH,SILECUC,SILEVUL,SILEVUL,,Silene cucubalus,7,Wibel,,S,BC,,spe,FALSE,10627
,,CARYOPH,SILECUC1,SILEVUL,SILEVUL,,Silene cucubalus var. latifolia,7,(P. Mill.) G. Beck,,S,BC,,var,FALSE,10628
,,CARYOPH,SILELAI,SILEVUL,SILEVUL,,Silene latifolia_,7,(P. Mill.) Brill. & Rendle,,S,BC,,spe,FALSE,10629
,,CARYOPH,SILEVUL,SILEVUL,SILEVUL,,Silene vulgaris,7,(Moench) Garcke,bladder campion,U,BC,E,spe,FALSE,10630
,,ASTERAC,SILYBUM,SILYBUM,SILYBUM,,Silybum sp.,7,,,U,BC,E,gen,FALSE,10631
,,ASTERAC,SILYMAR,SILYMAR,SILYMAR,,Silybum marianum,7,(L.) Gaertn.,milk thistle,U,BC,E,spe,FALSE,10632
2008,new native,SIMAROU,SIMAROU,SIMAROU,SIMAROU,,Simaroubaceae,1,,,U,BC,E,fam,FALSE,10633
2013,now synonym,BRASSIC,BRASHIR,SINAALB,SINAALB,,Unknown,7,Moench,white mustard,S,BC,,spe,FALSE,10634
2013,Scientific name updated,BRASSIA,SINAALB,SINAALB,SINAALB,,Sinapis alba,7,L.,white mustard,U,BC,E,spe,FALSE,10635
2013,now synonym,BRASSIC,BRASKAB,SINAARV,SINAARV,,Unknown,7,(DC.) L.C. Wheeler,,S,BC,,spe,FALSE,10636
2013,Scientific name updated,BRASSIA,SINAARV,SINAARV,SINAARV,,Sinapis arvensis,7,L.,corn mustard,U,BC,E,spe,FALSE,10637
2014,added genus code,BRASSIA,SINAPIS,SINAPIS,SINAPIS,,Sinapis sp.,,,,U,BC,,gen,FALSE,10638
,,ASTERAC,SENENEW,SINONEW,SINONEW,,Senecio newcombei,7,Greene,,S,BC,,spe,FALSE,10639
,,ASTERAC,SINONEW,SINONEW,SINONEW,,Sinosenecio newcombei,7,(Greene) Janovic & Barkley,Newcombe's butterweed,U,BC,N,spe,FALSE,10640
